id,title,country_name
8072,Alphaville,France
35797,Coup de Torchon,France
88030,Tigrero: A Film That Was Never Made,
185191,The Eye of Vichy,
83857,Windows,United States of America
33245,It's My Party,United States of America
124460,Country Life,
27281,Operation Dumbo Drop,United States of America
105045,The Promise,Germany
40001,Mrs. Winterbourne,United States of America
29621,Solo,United States of America
29621,Solo,Mexico
117730,Under The Domim Tree,
20762,The Substitute,United States of America
37144,True Crime,
48260,Butterfly Kiss,United Kingdom
12656,Feeling Minnesota,United States of America
38867,Delta of Venus,United States of America
277270,To Cross the Rubicon,
25969,Angus,United States of America
44103,Priest Daens,Belgium
753,Faces,United States of America
43634,Boys,United States of America
9103,The Quest,Canada
9103,The Quest,United States of America
90214,Cosi,Australia
29649,Sunset Park,
10990,Mulholland Falls,United States of America
8866,The Truth About Cats & Dogs,United States of America
12233,Oliver & Company,United States of America
23449,Celtic Pride,United States of America
36355,Flipper,United States of America
37667,Captives,United Kingdom
37667,Captives,United States of America
90148,Of Love and Shadows,Argentina
90148,Of Love and Shadows,United States of America
922,Dead Man,Germany
922,Dead Man,Japan
922,Dead Man,United States of America
11876,The Horseman on the Roof,France
52633,Switchblade Sisters,United States of America
62364,Mouth to Mouth,Spain
11687,The Visitors,France
9304,Multiplicity,United States of America
73183,"The Haunted World of Edward D. Wood, Jr.",United States of America
131232,Two Friends,Italy
9100,The Craft,United States of America
20759,The Great White Hype,United States of America
46063,Last Dance,United States of America
32513,Cold Comfort Farm,United Kingdom
40651,"Institute Benjamenta, or This Dream People Call Human Life",United Kingdom
40651,"Institute Benjamenta, or This Dream People Call Human Life",Germany
40651,"Institute Benjamenta, or This Dream People Call Human Life",Japan
36915,Heaven's Prisoners,United Kingdom
36915,Heaven's Prisoners,United States of America
40507,Original Gangstas,United States of America
9802,The Rock,United States of America
25697,Getting Away with Murder,United Kingdom
25697,Getting Away with Murder,United States of America
21588,Cemetery Man,France
21588,Cemetery Man,Germany
21588,Cemetery Man,Italy
664,Twister,United States of America
11867,Barb Wire,United States of America
47119,Le Garçu,France
314352,Honeymoon,Germany
9323,Ghost in the Shell,Japan
10280,Thinner,United States of America
10535,Spy Hard,United States of America
124613,Brothers in Trouble,United Kingdom
532,A Close Shave,United Kingdom
26744,Force of Evil,United States of America
16299,The Stupids,United Kingdom
16299,The Stupids,United States of America
10547,The Arrival,Mexico
10547,The Arrival,United States of America
245268,The Man from Down Under,United States of America
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,United Kingdom
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,United States of America
55613,Careful,Canada
41007,A Month by the Lake,United Kingdom
41007,A Month by the Lake,United States of America
35645,Gold Diggers: The Secret of Bear Mountain,Canada
35645,Gold Diggers: The Secret of Bear Mountain,United States of America
110465,Kim,United States of America
255546,Carmen Miranda: Bananas Is My Business,Brazil
255546,Carmen Miranda: Bananas Is My Business,United Kingdom
40751,Ashes of Time,Taiwan
40751,Ashes of Time,Hong Kong
275096,The Jar,
85778,Maya Lin: A Strong Clear Vision,United States of America
11101,Stalingrad,Germany
9826,The Phantom,Australia
9826,The Phantom,United States of America
9879,Striptease,United States of America
63564,The Last of the High Kings,
22621,Heavy,United States of America
7095,Jack,United States of America
26890,I Shot Andy Warhol,United Kingdom
26890,I Shot Andy Warhol,United States of America
46732,The Grass Harp,United States of America
124633,Someone Else's America,Serbia
124633,Someone Else's America,Greece
124633,Someone Else's America,United Kingdom
124633,Someone Else's America,France
124633,Someone Else's America,Germany
202425,Life is Rosy,Belgium
202425,Life is Rosy,Congo
202425,Life is Rosy,France
196940,Quartier Mozart,
77771,Touki Bouki,Senegal
181083,God's Gift,Burkina Faso
41225,Spirits of the Dead,France
41225,Spirits of the Dead,Italy
188589,Babyfever,
87190,Pharaoh's  Army,United States of America
627,Trainspotting,United Kingdom
32872,Til There Was You,United States of America
602,Independence Day,United States of America
14553,Stealing Beauty,France
14553,Stealing Beauty,Italy
14553,Stealing Beauty,United Kingdom
9566,The Fan,United States of America
10545,The Hunchback of Notre Dame,United States of America
9894,The Cable Guy,United States of America
11543,Kingpin,United States of America
9268,Eraser,Canada
9268,Eraser,United States of America
52059,The Gate of Heavenly Peace,
9327,The Nutty Professor,United States of America
123763,"I, the Worst of All",Argentina
81949,An Unforgettable Summer,France
81949,An Unforgettable Summer,Romania
42005,A Hungarian Fairy Tale,Hungary
124306,My Life and Times With Antonin Artaud,
183955,Midnight Dancers,Philippines
44535,Somebody to Love,United States of America
44495,A Very Natural Thing,United States of America
78285,The Old Lady Who Walked in the Sea,France
11228,Daylight,United States of America
10779,The Frighteners,New Zealand
10779,The Frighteners,United States of America
26748,Lone Star,United States of America
38223,Harriet the Spy,United States of America
9294,Phenomenon,United States of America
49963,Walking and Talking,Germany
49963,Walking and Talking,United Kingdom
49963,Walking and Talking,United States of America
11363,She's the One,United States of America
1645,A Time to Kill,United States of America
31546,American Buffalo,United Kingdom
31546,American Buffalo,United States of America
77056,Rendezvous in Paris,France
36344,Alaska,Canada
18550,Fled,United States of America
11511,Kazaam,United States of America
172198,Magic Hunter,Hungary
172198,Magic Hunter,Switzerland
172198,Magic Hunter,France
34170,Larger Than Life,United States of America
281085,A Boy Called Hate,Canada
281085,A Boy Called Hate,United States of America
109478,Power 98,
124645,Two Deaths,United Kingdom
12606,A Very Brady Sequel,United States of America
69895,Stefano Quantestorie,
35206,Death in the Garden,Mexico
35206,Death in the Garden,France
151489,Hedd Wyn,
4837,La Collectionneuse,France
12632,Kaspar Hauser,Austria
12632,Kaspar Hauser,Germany
12632,Kaspar Hauser,Sweden
9098,Regular Guys,Germany
282919,Diebinnen,Germany
124614,The Convent,
18975,The Adventures of Pinocchio,Czech Republic
18975,The Adventures of Pinocchio,France
18975,The Adventures of Pinocchio,Germany
18975,The Adventures of Pinocchio,United Kingdom
18975,The Adventures of Pinocchio,United States of America
11962,Joe's Apartment,United States of America
2925,The First Wives Club,United States of America
28628,Stonewall,United Kingdom
28628,Stonewall,United States of America
3595,Ransom,United States of America
9308,High School High,United States of America
92381,Phat Beach,United States of America
18555,Foxfire,United States of America
12123,Chain Reaction,United States of America
10830,Matilda,United States of America
3573,Emma,United States of America
10546,The Crow: City of Angels,United States of America
18862,House Arrest,United States of America
31417,Eyes Without a Face,France
31417,Eyes Without a Face,Italy
9431,Bordello of Blood,United States of America
124619,Lotto Land,
297645,The Story of Xinghua,
48144,The Day the Sun Turned Cold,Hong Kong
46986,Flirt,Germany
46986,Flirt,Japan
46986,Flirt,United States of America
144982,The Big Squeeze,United States of America
47907,The Spitfire Grill,United States of America
10061,Escape from L.A.,United States of America
36266,Cyclo,Vietnam
36266,Cyclo,Hong Kong
36266,Cyclo,France
549,Basquiat,United States of America
10478,Tin Cup,United States of America
66634,Dingo,Australia
66634,Dingo,France
116690,The Ballad of Narayama,Japan
213917,Every Other Weekend,France
145925,Mille bolle blu,
100914,Crows and Sparrows,
238,The Godfather,United States of America
159,Maybe... Maybe Not,Germany
11134,Police Story 3: Supercop,Hong Kong
88224,Manny & Lo,United States of America
132641,Wife,Japan
42758,Small Faces,United Kingdom
9303,Bound,United States of America
23945,Carpool,United States of America
37820,Death in Brunswick,Australia
22479,Kansas City,United States of America
9054,Gone Fishin',United States of America
241058,Lover's Knot,
11985,Vive L'Amour,Taiwan
10232,Shadow of Angels,Switzerland
10232,Shadow of Angels,Germany
59569,Killer: A Journal of Murder,United States of America
410921,Nothing to Lose,
38955,Project S,Hong Kong
110513,Girls Town,United States of America
114089,Bye-Bye,
11015,The Relic,Germany
11015,The Relic,Japan
11015,The Relic,New Zealand
11015,The Relic,United Kingdom
11015,The Relic,United States of America
9306,The Island of Dr. Moreau,United States of America
12559,First Kid,United States of America
58770,The Trigger Effect,United States of America
124851,Sweet Nothing,
3587,Bogus,United States of America
10723,Bulletproof,United States of America
56077,Talk of Angels,United States of America
19004,The Land Before Time III: The Time of the Great Giving,United States of America
101230,1-900,
253632,Baton Rouge,
10987,Halloween: The Curse of Michael Myers,United States of America
44705,Twelfth Night,United Kingdom
44705,Twelfth Night,Ireland
44705,Twelfth Night,United States of America
20318,Mother Night,United States of America
43596,Liebelei,Germany
79782,Venice,
26933,Wild Reeds,France
27854,For Whom the Bell Tolls,United States of America
