id,title,genero,popularity
103048,Black Beauty, Foreign ,8.4
10305,Black Beauty, Drama   Crime   Mystery ,8.4
10306,Blink, Horror   Thriller ,3.0
103066,Blown Away, Comedy   Romance   Foreign ,13.16
103067,Blue Chips, Thriller ,6.13
10307,Blue Sky, Horror ,4.99
103073,Body Snatchers, Drama   Crime   Foreign ,6.56
10308,Boxing Helena, Drama ,4.3
103081,A Bronx Tale,  ,6.12
10309,Cabin Boy, Drama ,1.68
10310,Calendar Girl, Drama ,1.32
10311,Carlito's Way, Thriller   Drama ,8.7
103119,City Slickers II: The Legend of Curly's Gold, War   Western ,8.61
10312,Clean Slate, Comedy   Drama ,2.72
103122,Cliffhanger, Comedy ,9.83
10313,Cliffhanger, Comedy   War ,9.83
10314,Cliffhanger, Comedy   Romance ,9.83
10315,Coneheads, Adventure   Animation   Comedy   Family ,10.72
10316,Color of Night, Drama ,14.23
103161,Cops & Robbersons, Documentary ,7.04
103162,The Cowboy Way, Comedy   Documentary ,4.29
103164,Dangerous Game, Western ,2.7
103168,Dave, Action   Western ,13.7
10317,Dazed and Confused, Comedy   Drama ,6.87
103173,Demolition Man, Fantasy   Animation ,11.63
103181,The Endless Summer 2,  ,0.41
10319,Even Cowgirls Get the Blues, Drama ,2.97
103194,Fatal Instinct, Animation   Documentary ,3.56
103195,Farewell My Concubine, Documentary ,4.88
103198,Farewell My Concubine, Drama ,4.88
103199,The Favor, Drama   Romance ,1.34
10320,Fearless, Drama   Horror   Thriller ,9.28
103201,Fear of a Black Hat, Action   Thriller ,0.99
103203,Fear of a Black Hat, War   Drama ,0.99
103205,With Honors, Drama ,2.97
103210,Flesh and Bone, Action   Thriller   Crime ,1.9
103212,Widows' Peak, Thriller   Foreign ,0.41
103215,Widows' Peak, Documentary   Foreign ,0.41
103216,For Love or Money,  ,8.47
103218,The Firm,  ,9.68
10322,Free Willy, Comedy   Drama ,5.99
10323,Free Willy, Adventure   Fantasy   Family ,5.99
103236,Fresh, Action ,3.97
10324,Fresh, Comedy   Romance ,3.97
103243,The Fugitive, Comedy   Romance ,10.09
10326,Geronimo: An American Legend, Adventure   Fantasy   Drama   Science Fiction   Romance ,4.65
103260,The Getaway, TV Movie   Comedy ,14.21
103269,The Getaway, Animation   Action ,14.21
10327,Getting Even with Dad, Comedy ,2.41
10328,Go Fish, Comedy   Drama   Science Fiction ,0.78
10329,A Good Man in Africa, Action   Adventure   Drama   Mystery   Science Fiction   Thriller ,5.23
103299,A Good Man in Africa, Drama   Action   Thriller   Crime   Mystery ,5.23
10330,Guilty as Sin, Comedy ,5.39
103301,Hard Target, Comedy ,7.83
103307,Heaven & Earth, Comedy ,4.19
10331,Heaven & Earth, Horror ,4.19
103328,Hot Shots! Part Deux, Drama   Fantasy ,13.48
10333,Live Nude Girls, Drama   Romance ,2.14
103332,The Englishman Who Went Up a Hill But Came Down a Mountain, Comedy   Romance   Fantasy   Drama ,5.33
103344,The House of the Spirits, Comedy ,10.69
10336,The House of the Spirits, Action   Adventure   Fantasy   Horror   Science Fiction   Thriller ,10.69
10337,The House of the Spirits, Drama   Crime ,10.69
103370,The House of the Spirits, Drama   Comedy   Crime ,10.69
10338,The House of the Spirits, Action   Adventure   Comedy ,10.69
10339,House Party 3, Adventure   Drama ,1.0
103396,The Hudsucker Proxy, Drama   Crime ,7.55
10340,The Hudsucker Proxy, Family   Animation ,7.55
10341,The Hudsucker Proxy, Thriller   Drama   Science Fiction   Action ,7.55
103413,I'll Do Anything, Drama ,1.74
10342,In the Army Now, Comedy   Thriller ,6.07
103425,In the Line of Fire, Documentary ,12.64
103432,In the Name of the Father, TV Movie   Thriller   Crime   Drama ,7.41
103433,In the Name of the Father, Horror   Comedy   Crime ,7.41
10344,The Inkwell, Horror   Science Fiction   Thriller ,0.61
10345,What's Love Got to Do with It, Action   Comedy   Crime ,14.82
103462,Jimmy Hollywood,  ,4.56
10347,Judgment Night, Action   Crime ,5.54
103475,Judgment Night, Documentary   Music ,5.54
10348,Jurassic Park, Action   Thriller ,8.86
103488,Kalifornia, Documentary ,8.43
103489,Killing Zoe,  ,4.95
10349,Killing Zoe, Mystery   Horror ,4.95
10350,King of the Hill, Action   Science Fiction ,4.38
103502,Lassie, Drama   Foreign ,3.65
10351,Last Action Hero, Horror ,9.43
103516,Life With Mikey, Drama   Romance ,6.45
103528,Lightning Jack, Documentary ,2.91
10353,Lightning Jack, Comedy   Fantasy ,2.91
103539,M. Butterfly, Drama   Foreign ,6.52
10354,Made in America, Crime   Drama ,5.43
10355,Made in America, Action   Adventure   Drama   Thriller ,5.43
10356,Malice, Drama   Thriller ,9.86
10357,The Man without a Face, Science Fiction   Action   Drama   Thriller ,6.0
103578,Manhattan Murder Mystery, Horror   Science Fiction   Foreign ,8.94
10358,Menace II Society, Comedy ,5.26
103590,Executive Decision, Drama ,13.11
103597,In the Realm of the Senses, Drama ,8.93
10360,What Happened Was..., Drama   History ,0.53
103601,Much Ado About Nothing, Action   Comedy ,8.63
10361,Much Ado About Nothing, Drama   Horror ,8.63
103612,Mr. Jones, Comedy   Crime   Family ,6.58
103613,Mr. Wonderful, Comedy   Drama ,13.01
10362,Mrs. Doubtfire, Drama   Romance ,11.17
103620,Naked, Horror ,8.67
10363,The Next Karate Kid, Crime   Drama   Thriller ,9.97
103635,The New Age, TV Movie   Thriller   Drama   Mystery ,0.6
10364,No Escape, War   Comedy   Drama ,9.72
103640,North, Drama   Action   Romance ,15.53
103648,Orlando, Drama ,3.8
10366,Orlando, Action   Science Fiction ,3.8
103663,Orlando, Drama ,3.8
103667,Orlando, Documentary ,3.8
103668,Orlando, Drama   History ,3.8
103675,A Perfect World, TV Movie   Action   Adventure ,8.04
103678,Philadelphia, Adventure   Comedy ,13.37
10368,The Piano, Comedy   Drama   War ,7.44
103686,The Piano, Drama ,7.44
103688,The Piano, Drama   Music   Documentary ,7.44
103689,Poetic Justice, Drama ,6.97
10370,The Program, Horror ,3.2
103701,The Puppet Masters, Drama ,7.27
103706,Radioland Murders,  ,8.51
103707,The Ref, Drama ,5.87
10371,The Remains of the Day, Comedy ,12.22
103711,The Remains of the Day, Family   Fantasy   Comedy ,12.22
103713,Renaissance Man, Documentary ,4.99
103717,Renaissance Man, Drama ,4.99
10372,Rising Sun, Adventure ,6.28
10373,The Road to Wellville, Drama   Music ,3.42
103731,RoboCop 3, Drama ,8.69
103732,Robin Hood: Men in Tights, Documentary ,17.14
103734,Robin Hood: Men in Tights, Documentary ,17.14
103740,Romeo Is Bleeding, Drama   Romance ,9.8
103742,Romeo Is Bleeding, Drama   War   History ,9.8
103745,Romper Stomper, Documentary ,5.16
103747,Ruby in Paradise, Drama   Comedy ,0.94
10375,Rudy, Action   Thriller ,5.91
103750,The Saint of Fort Washington, Drama ,1.07
103751,Savage Nights,  ,1.03
103753,Savage Nights, Drama ,1.03
103758,Schindler's List, Drama   Comedy ,41.73
10376,The Scout, Fantasy ,5.72
10377,Searching for Bobby Fischer, Comedy   Drama ,12.05
10378,Second Best, Animation   Comedy ,0.88
103785,Second Best, Drama ,0.88
10379,The Secret Garden, Comedy   Fantasy   Family ,6.5
103793,Serial Mom,  ,5.31
10380,The Shadow, Adventure   Animation   Family ,7.88
10381,Shadowlands, Drama   Action   Comedy ,2.97
10383,Short Cuts, Horror   Thriller ,8.83
10384,A Simple Twist of Fate, Horror   Science Fiction   Thriller ,4.14
10385,Sirens, Comedy   Drama ,2.86
103850,Sirens, Drama ,2.86
103851,Six Degrees of Separation, Comedy   Documentary ,8.73
10386,Sleepless in Seattle, Adventure   Animation   Family   Fantasy   Science Fiction ,10.23
10387,Sliver, Drama   History ,11.23
103875,Blade Runner, Thriller ,96.27
10388,Blade Runner, Action   Crime   Drama   Mystery   Thriller ,96.27
10389,Blade Runner, Horror ,96.27
103894,Son in Law, Foreign ,9.12
1039,So I Married an Axe Murderer, Drama   Foreign ,8.05
10390,Striking Distance, Drama   Romance ,13.39
103902,Harem, Romance   Drama ,1.83
10391,Super Mario Bros., Drama   Horror   Thriller   Crime ,7.2
10393,Super Mario Bros., Comedy ,7.2
103934,Surviving the Game, Comedy   Romance ,3.64
103938,Terminal Velocity, Romance   Drama   Action   War ,8.01
10394,Thirty Two Short Films About Glenn Gould, Action   Drama   Thriller ,0.87
103941,Thirty Two Short Films About Glenn Gould, Drama   History   War ,0.87
103947,Thirty Two Short Films About Glenn Gould, Comedy ,0.87
10395,Thirty Two Short Films About Glenn Gould, Fantasy ,0.87
103953,Threesome, Science Fiction   Drama   Romance ,10.82
10396,The Nightmare Before Christmas, Action   Adventure   Crime   Romance   Thriller ,17.73
103960,The Three Musketeers, Drama   Action ,6.35
10397,The Three Musketeers, Drama ,6.35
103970,Tombstone, Comedy   Horror ,11.34
103971,Trial by Jury,  ,0.86
103972,True Romance, Drama   Foreign ,17.19
10398,The War Room, Crime   Drama   Mystery   Thriller ,1.27
10399,The Pagemaster, Drama   Romance ,7.44
104,"Paris, France", Action   Drama   Thriller ,0.74
1040,"The Beans of Egypt, Maine", Drama ,0.38
10400,Killer, Drama ,0.42
10401,Killer, Drama   Comedy   Romance ,0.42
10402,Killer, Comedy ,0.42
10403,Welcome to the Dollhouse, Comedy   Drama ,5.14
10404,Germinal, Drama ,2.76
104041,Germinal, TV Movie   Action   Drama ,2.76
104043,Germinal, Drama ,2.76
104044,Chasers, Fantasy   Science Fiction ,9.85
10406,Cronos, Comedy   Family ,5.51
104062,Naked in New York, Drama ,0.45
104067,Kika, Drama ,3.65
10407,Kika, Comedy   Romance ,3.65
10408,Bhaji on the Beach, Comedy ,0.44
104081,Little Big League, Drama   Foreign ,1.96
104083,The Slingshot, Drama ,1.76
104086,The Slingshot, Drama ,1.76
10409,Wide Eyed and Legless, Comedy   Drama   Romance ,0.0
10410,Foreign Student, Crime   History ,0.0
104103,"Ciao, Professore!", Drama   Comedy ,3.46
104106,Spanking the Monkey,  ,2.8
104108,The Little Rascals, Horror ,6.71
10411,À la mode, Comedy ,0.0
10412,Andre, Action   Drama   Thriller ,3.14
10413,The Escort, Action   Adventure   Drama   Thriller ,0.05
10414,Princess Caraboo, Comedy   Family ,1.94
104146,The Celluloid Closet, Comedy ,6.78
104150,Café au Lait, TV Movie   Drama ,1.04
104155,Café au Lait, Documentary ,1.04
10416,Dear Diary, Comedy   Drama   Romance   Science Fiction ,2.9
104171,Dear Diary, Comedy   Drama   Family ,2.9
104172,I Don't Want to Talk About It,  ,1.21
104176,I Don't Want to Talk About It, Thriller   Drama ,1.21
104185,The Brady Bunch Movie, Science Fiction   Action   Thriller ,4.23
10419,Home Alone, Music   Drama ,0.7
104193,Ghost, Crime   Drama ,11.95
104194,Aladdin,  ,16.36
10420,Terminator 2: Judgment Day, Drama ,22.66
104211,Terminator 2: Judgment Day, Romance   Fantasy ,22.66
104214,Dances with Wolves, Drama   History   Romance   War ,11.65
104221,Dances with Wolves, Drama   Comedy   Romance ,11.65
10423,Tough and Deadly, Drama ,0.43
104232,Batman, Horror   Comedy   Romance ,19.11
104237,Batman, Action   Adventure ,19.11
104239,The Silence of the Lambs, Mystery   Drama ,4.31
10424,Snow White and the Seven Dwarfs, Crime   Drama   Mystery ,16.26
104241,Beauty and the Beast, Drama   Foreign ,23.43
104242,Pinocchio, Drama ,14.2
104244,Pretty Woman, Mystery   Crime   Drama ,13.35
10425,Window to Paris, Drama   Action   Thriller   Crime ,0.35
104250,Window to Paris, Documentary   Drama   History ,0.35
104251,The Wild Bunch, Fantasy   Drama ,11.72
104259,Love and a .45, Action   Thriller   Crime ,3.41
10426,The Wooden Man's Bride, Comedy ,0.09
10427,A Great Day in Harlem, Crime   Drama   Thriller ,0.08
104274,Bye Bye Love, Action   Drama   Crime ,2.47
104275,One Fine Day, Animation   Horror   Mystery ,7.01
104277,Candyman: Farewell to the Flesh, Comedy   Drama ,4.98
10428,Century, Action   Crime   Thriller   Drama ,1.46
104285,Fargo, Drama   Fantasy ,12.61
10429,Homeward Bound II: Lost in San Francisco, Action   Thriller ,14.66
104297,Homeward Bound II: Lost in San Francisco, Western   Comedy   Drama   Family ,14.66
104301,Heavy Metal, Drama   Romance ,7.64
104306,Hellraiser: Bloodline, Drama ,5.26
104308,The Pallbearer, Horror   Thriller ,8.17
10431,Jane Eyre, Action   Thriller   Crime ,2.42
104310,Loaded, Mystery ,0.62
104317,Bread and Chocolate, Fantasy   Horror ,1.31
10432,The Aristocats, Comedy   Horror ,9.83
104320,The Flower of My Secret, Drama   Foreign ,2.29
104329,Two Much, Action   Thriller   Mystery ,1.62
10433,Two Much, Comedy   Crime   Romance   Drama ,1.62
104334,Ed, Action ,5.17
104338,Scream of Stone, Drama   Fantasy   Horror   Mystery ,0.74
10434,My Favorite Season, Drama   Fantasy   Science Fiction ,0.52
104343,A Modern Affair, Drama ,0.17
10435,Condition Red, Drama ,0.79
104354,Halfaouine: Boy of the Terraces, Drama ,1.98
10436,Halfaouine: Boy of the Terraces, Drama   Romance ,1.98
104360,Halfaouine: Boy of the Terraces, Thriller   Horror ,1.98
104364,A Thin Line Between Love and Hate, Comedy ,2.26
10437,The Last Supper, Comedy   Family   Fantasy   Drama ,4.62
104374,Primal Fear, Drama ,10.33
104376,Rude, Drama ,0.07
104378,Carried Away,  ,1.67
10438,All Dogs Go to Heaven 2, Family   Comedy ,5.03
10439,Land and Freedom, Comedy   Family   Fantasy ,6.14
104391,Land and Freedom, Drama ,6.14
104394,Land and Freedom, Drama ,6.14
104396,Land and Freedom,  ,6.14
104398,Land and Freedom, Animation ,6.14
10440,Denise Calls Up, Comedy   Mystery ,0.47
104413,Theodore Rex, Comedy ,2.58
10442,A Family Thing, Comedy   Crime   Romance ,6.21
104427,Frisk, Comedy ,0.32
10443,Sgt. Bilko, Drama ,5.71
104430,Jack & Sarah, Drama   War ,1.52
104431,Jack & Sarah, Drama   Foreign ,1.52
104433,Girl 6, Drama   History   Romance ,4.41
104435,Diabolique, Comedy   Drama ,4.53
104439,"Little Indian, Big City", Adventure   Crime   Romance ,4.73
104449,Roula, Comedy   Romance ,0.15
10445,Peanuts – Die Bank zahlt alles, Drama   Romance ,0.07
104460,Happy Weekend, Documentary ,0.0
104462,Nelly and Monsieur Arnaud, Comedy   Horror ,1.78
104465,Nelly and Monsieur Arnaud,  ,1.78
104466,Nelly and Monsieur Arnaud,  ,1.78
104469,Courage Under Fire, Horror ,11.6
10447,Mission: Impossible, Action   Drama   Science Fiction   Thriller ,15.79
104471,Cold Fever, Horror ,0.49
104473,Cold Fever, Action   War   Drama   History ,0.49
104474,Cold Fever,  ,0.49
104476,Cold Fever, Fantasy ,0.49
104477,Cold Fever,  ,0.49
10448,Moll Flanders, Adventure ,2.34
104480,The Superwife,  ,0.82
104485,"301, 302", Drama   Adventure ,0.4
10449,DragonHeart, Drama   Romance ,23.64
10450,Und keiner weint mir nach, Thriller   Comedy ,0.44
104505,My Mother's Courage, Drama   Comedy   Romance   Foreign ,0.62
10451,My Mother's Courage, Comedy   Drama   Romance ,0.62
104513,My Mother's Courage,  ,0.62
104515,My Mother's Courage, Comedy   Drama ,0.62
10452,Eddie, Drama   History ,3.09
104522,Yankee Zulu, Animation   Drama ,1.56
104524,Billy's Holiday, Drama   Fantasy   Horror ,0.0
104528,Purple Noon, Horror ,3.8
104548,Purple Noon, Horror   Foreign ,3.8
104549,August, Drama   Music ,0.99
104556,August, Comedy ,0.99
104557,James and the Giant Peach,  ,13.22
10458,Fear, Action   Thriller   Crime ,6.95
104602,Kids in the Hall: Brain Candy, Comedy ,2.3
104606,Kids in the Hall: Brain Candy, Comedy   Action ,2.3
104607,Faithful, Drama ,1.3
10461,Underground, Action   Drama   Thriller   Crime ,14.59
10462,Underground, Comedy ,14.59
104634,Underground, Drama ,14.59
104638,Underground, Western   Comedy ,14.59
10464,Underground, Comedy   Drama   Family   Romance ,14.59
104644,All Things Fair, Horror ,3.58
104659,All Things Fair, Drama   Romance ,3.58
10466,Bloodsport II, Comedy   Romance ,3.09
10467,Pather Panchali, Comedy   Romance ,3.9
104674,The World of Apu, Drama ,2.38
10468,Mystery Science Theater 3000: The Movie, Comedy   Drama ,2.99
10469,Tarantella, Comedy   Mystery   Thriller ,0.0
104694,Space Jam, Documentary ,11.05
104696,Barbarella, Fantasy ,14.3
104697,Hostile Intentions, Comedy   Fantasy ,0.06
10470,They Bite, Animation   Comedy ,0.47
104700,Some Folks Call It a Sling Blade, Fantasy ,0.46
104702,The Run of the Country, Fantasy ,0.12
104704,The Run of the Country, Horror   Comedy   Fantasy ,0.12
104709,Alphaville, Thriller ,4.66
10471,Alphaville, Comedy ,4.66
104710,Coup de Torchon, Documentary ,2.27
104711,Tigrero: A Film That Was Never Made, Adventure ,0.18
104718,The Eye of Vichy, Documentary ,0.0
10472,Windows, Comedy   Drama   Family   Romance ,0.4
104720,It's My Party, Drama ,2.79
104729,Country Life, Horror   Comedy   Romance ,0.49
10473,Operation Dumbo Drop, Action   Adventure   Comedy   Fantasy ,4.36
104732,The Promise, Documentary ,0.12
104739,Mrs. Winterbourne, Documentary   Foreign ,9.19
10474,Solo, Drama   Crime ,1.9
104744,Solo, Drama   Comedy ,1.9
10475,Under The Domim Tree, Comedy   Drama   Romance ,0.71
104755,The Substitute, Horror   Thriller ,10.69
10476,True Crime, Drama ,1.22
10477,Butterfly Kiss, Action ,0.88
104776,Feeling Minnesota, Drama ,10.3
10478,Delta of Venus, Comedy   Drama   Romance ,1.1
10479,To Cross the Rubicon, Action   Adventure   Drama   History   War ,0.01
10480,Angus, Comedy   Crime   Thriller ,2.25
10481,Priest Daens, Comedy   Family ,0.76
104810,Faces, Drama   Romance ,7.92
10482,Boys, Comedy ,1.58
10483,The Quest, Action   Thriller   Science Fiction ,7.94
10484,The Quest, Comedy ,7.94
104848,Cosi, Documentary ,0.95
10485,Sunset Park, Comedy   Family   Fantasy ,1.23
104852,Mulholland Falls, Documentary ,5.79
104858,The Truth About Cats & Dogs, Documentary ,5.12
104859,Oliver & Company, Comedy ,10.81
10486,Celtic Pride, Comedy   Family   Romance ,1.94
104863,Flipper,  ,4.56
104866,Captives, Romance   Horror   Thriller ,1.93
104871,Captives,  ,1.93
104878,Of Love and Shadows, Drama ,0.71
10488,Of Love and Shadows, Adventure   Comedy   Family   Fantasy ,0.71
104880,Dead Man, Documentary ,6.51
10489,Dead Man, Horror   Thriller ,6.51
104896,Dead Man, Drama   Family ,6.51
1049,The Horseman on the Roof, Drama   Thriller   Mystery   Romance ,1.69
10490,Switchblade Sisters, Comedy ,6.04
10491,Mouth to Mouth, Mystery   Drama   Thriller   Romance   War ,1.13
10492,The Visitors, Horror   Foreign ,7.33
104927,Multiplicity, Horror ,8.77
10493,"The Haunted World of Edward D. Wood, Jr.", Crime   Thriller   Horror   Drama ,0.04
104931,Two Friends, Documentary ,0.0
104935,The Craft, Thriller ,12.86
10494,The Great White Hype, Animation   Thriller ,3.32
104945,Last Dance, Thriller   Science Fiction ,1.2
10495,Cold Comfort Farm, Family   Adventure ,1.92
104954,"Institute Benjamenta, or This Dream People Call Human Life", Drama ,0.54
10496,"Institute Benjamenta, or This Dream People Call Human Life", Horror   Thriller ,0.54
104965,"Institute Benjamenta, or This Dream People Call Human Life", Drama ,0.54
10497,Heaven's Prisoners, Thriller   Drama   Romance ,9.26
104973,Heaven's Prisoners, Drama   Horror ,9.26
104974,Original Gangstas, Action ,0.34
10498,The Rock, Crime   Drama   Thriller ,13.25
104989,Getting Away with Murder, Documentary ,0.75
10499,Getting Away with Murder, Drama   Foreign ,0.75
