id,title,name_companies,revenue
621,Grease,El Deseo,181813770
55687,Adrenalin: Fear the Rush,Lolafilms,0
46681,Terror in a Texas Town,Sociedad General de Televisión (Sogetel),0
578,Jaws,Fernando Trueba Producciones Cinematográficas,470654000
17795,My Fellow Americans,TF1 Films Productions,0
10896,Tin Men,France Média,0
2322,Sneakers,Les Films du Scarabée,105232691
49799,Somebody Is Waiting,The Vault,0
31908,Ghosts of Mississippi,WF/X,0
9361,The Last of the Mohicans,Road Movies Filmproduktion GmbH,75505856
2928,Michael,BIM Distribuzione,119718203
30285,The Evening Star,Filmstiftung Nordrhein-Westfalen,0
10549,Hamlet,Diaphana Films,0
18451,The Whole Wide World,Road Movies Dritte Produktionen,0
49935,Thieves,Degeto Film,0
55146,Hearts and Minds,Messidor Films,0
34314,Turbulence,Dark Matter Productions,11466088
197537,The Machine,Granada Film Productions,0
66597,Falling in Love Again,Mainstream S.A.,0
26306,Prefontaine,Marvin Worth Productions,589304
203829,A Tickle in the Heart,ABC Productions,0
55936,Prisoner of the Mountains,Ice Films,0
17894,The Beautician and the Beast,Roxy Film,0
28059,SubUrbia,Made in Munich Filmproduktion,656747
17949,The Pest,Senator Film Produktion,0
11419,Vegas Vacation,Cruise/Wagner Productions,36400360
333165,Unforgotten: Twenty-Five Years After Willowbrook,Icicle,0
25796,That Old Feeling,Film Fonds,0
638,Lost Highway,Pandora Filmproduktion (,3675201
21915,Booty Call,Constantin Film,20060051
90928,Rhyme & Reason,Park Chul-Soo Films Ltd.,0
27322,Love Jones,Distant Horizons,0
10003,The Saint,Koukus Troika,118063304
9311,Smilla's Sense of Snow,Toron Screen Corporation,0
884,Crash,Titanus,0
49806,The Daytrippers,Paris Film,0
4477,The Devil's Own,Newcomm,140807547
9405,Double Team,Lakeshore Entertainment,0
9434,Grosse Pointe Blank,Komuna,28084357
118991,Keys to Tulsa,Barrandov Studios,57252
21626,Kissed,Per Holst Filmproduktion,0
13982,8 Heads in a Duffel Bag,FM Entertainment International N.V.,0
93946,Hollow Reed,Government of West Bengal,0
77223,Paradise Road,Satyajit Ray Productions,0
102878,A Brother's Kiss,Best Brains,0
9611,Romy and Michele's High School Reunion,Warner Bros. Family Entertainment,29235353
10357,Volcano,Courtside Seats Productions,0
816,Austin Powers: International Man of Mystery,Dino de Laurentiis Cinematografica,67683989
2163,Breakdown,Marianne Productions,50159144
124680,Broken English,Libra Pictures,0
49478,Warriors of Virtue,129 Productions,0
12499,Fathers' Day,Filmstudio,0
18,The Fifth Element,Athos Films,263920180
68545,Intimate Relations,Chaumiane,0
1811,Nowhere,Films A2,27354
109614,Losing Chase,Les Films de la Tour,0
60082,Sprung,Little Bear,7553105
64802,Love! Valour! Compassion!,Mike Lobell Productions,2900000
11239,Shall We Dance?,Opala Productions,0
125021,The Designated Mourner,Centre National de la Cinématographie,0
330,The Lost World: Jurassic Park,Odessa Films,229074524
16375,Schizopolis,Bioskop Film,0
45671,Rough Magic,Van Peebles Films,0
15170,Buddy,Orpheus Films,0
124642,To Have (Or Not),Dan Films,0
1639,Speed 2: Cruise Control,Merseyside Film Production Fund,164508066
47686,Dream with the Fishes,Evzen Kolar Productions,0
11970,Hercules,Favorite Films,252712101
34941,The Last Time I Committed Suicide,Maurice McEndree Productions,0
407992,MURDER and murder,Walter Reade Organization Inc.,0
8874,My Best Friend's Wedding,Faces International Films,299288605
43771,Gabbeh,MDP Worldwide,0
124834,Mondo,Selima Films AVV,0
17834,A Simple Wish,Noon Attack Pictures,8345056
65046,Love Serenade,Silver Screen Partners III,0
2142,Cop Land,The Bubble Factory,44862187
8413,Event Horizon,American Films,26673242
18519,Free Willy 3: The Rescue,JVC Entertainment,0
49462,Career Girls,Pandora Filmproduktion,0
8834,Conspiracy Theory,Newmarket Capital Group,136982834
9458,Desperate Measures,12 Gauge Productions,0
38295,She's So Lovely,Hachette Première,0
37244,Leave it to Beaver,Centaur Pictures Inc.,0
26180,Excess Baggage,Gaumont International,0
17832,Kull the Conqueror,France 3 Cinema,0
6072,One Eight Seven,Wood-Thomas Pictures,5716080
108401,Star Maps,Atman Entertainment,0
10806,In & Out,Fred Berner Films,0
9437,Kiss the Girls,Koninck Studios,60527873
29461,Soul Food,Image Forum,0
66588,A Thousand Acres,Ruddy Morgan Productions,0
2649,The Game,PVM Entertainment,109423648
10155,U Turn,Po' Boy Productions,6682098
33657,A Smile Like Yours,Price,0
36434,Stag,Silvio Berlusconi Communications,0
2255,Chasing Amy,Fonds Eurimages du Conseil de l'Europe,12021272
28353,Def Jam's How to Be a Player,Urania Film,13960203
9427,The Full Monty,K.G Productions,257850122
172545,Alive and Kicking,Audifilm,0
17589,Mrs Brown,Bibo Productions,0
12628,Playing God,Constant c Productions,4000000
9827,Phantoms,Glem Production,5624282
1959,Swept from the Sea,PXP Productions,0
8067,A Life Less Ordinary,MTM Cineteve,0
125052,Hurricane Streets,Pro 7,0
45153,Eve's Bayou,Bandai Visual Company,0
10871,Switchback,Kodansha,6482195
14398,Gang Related,Production I.G.,5790448
32332,Hugo Pool,Renegade Films,0
9770,Mad City,Aardman Animations,10541523
12616,One Night Stand,Enterprise Productions,2642983
34838,The Tango Lesson,Roberts Pictures Inc.,0
4995,Boogie Nights,Steelwork Films,43101594
9281,Witness,Mediaworks,68706993
563,Starship Troopers,Hawk Films,121214377
19931,The Joy Luck Club,the Canadian Council,32861136
31535,Chairman of the Board,The Canada Manitoba Cultural Industries Development Office (CIDO),0
10215,Sliding Doors,The Manitoba Arts Council,58000000
45609,The Wings of the Dove,Anuline,0
9407,Red Corner,Universal City Studios,0
9414,The Man Who Knew Too Little,Riofilme,13801755
2895,The Apostle,Royal Film,0
39177,Artemisia,Bavaria Film,0
19601,Bent,B.A. Produktion,0
124606,Bang,Perathon Film-und Fernsehproduktions,0
22797,The Butcher Boy,Village Roadshow Pictures,0
167738,Guy,Available Light Productions,0
102406,Ill Gotten Gains,Great Oaks Entertainment,0
8197,Midnight in the Garden of Good and Evil,BBC Arena,25105255
49728,Office Killer,Charles Matthau-Jerry Tokofsky-John Davis Productions,0
64562,Other Voices Other Rooms,MACT Productions,0
191874,Stranger in the House,Stefi 2,0
10217,The Sweet Hereafter,Lichtblick Film- und Fernsehproduktion (I),3263585
438108,Time Tracers,Magnolia Mae Films,0
714,Tomorrow Never Dies,Intrinsica Films,333011068
12799,Full Speed,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,0
62394,The Education of Little Tree,Sol'oeil Films,0
9922,The Postman,Lamy Films,17626234
547,The Horse Whisperer,Ministère des Affaires étrangères et du Développement International,186883563
184,Jackie Brown,Studio Kankourama,39673162
9746,Kundun,Cinegrit,5684789
9438,Mr. Magoo,Direction du Cinema Haute Volta,0
115,The Big Lebowski,Cocinor,46189568
26941,Afterglow,Les Films Marceau,2465960
27103,My Life in Pink,Produzioni Europee Associati (PEA),0
9410,Great Expectations,PEA,55494066
216794,Men of Means,Independent Television Service,0
88863,Caught Up,Cicada Films,0
154821,Arguing the World,Kentucky Educational Television,0
41417,Firestorm,NEA,0
12538,Senseless,Sinkhole Productions Inc.,13035599
586,Wag the Dog,TMF Metro,64256513
54007,Star Kid,Noel Gay Motion Picture Company,7
9490,Half Baked,Film4,17460020
6116,Spice World,Recorded Picture Company (RPC),100000000
9457,Deep Rising,Jeremy Thomas Productions,11203026
43911,A Letter from Death Row,Fiction Films,0
44361,Mother and Son,Mandalay Entertainment,0
12238,The Night Flier,Motion Picture Corporation of America,91549
47112,A Further Gesture,GEA Cinematográfica,0
30949,Palmetto,MK2 Production,0
83593,A Paralyzing Fear: The Story of Polio in America,First Run Features,0
320011,Men with Guns,Tangent Films International,0
26269,Twilight,Initial Productions,0
11808,U.S. Marshals,Cabin Fever Entertainment,102367405
36568,Paulie,Rio Dulce,0
5910,Fireworks,Rastar Pictures,0
9440,Primary Colors,Nickelodeon Movies,0
62695,Storefront Hitchcock,Electric,0
32144,The Proposition,TEAM Communications Group,0
2157,Lost in Space,Prairie Oyster Productions,136159423
8838,Mercury Rising,Compagnie Eric Rohmer (CER),0
16980,The Last Days of Disco,Fuchs/Burg,0
12488,The Gingerbread Man,Új Budapest Filmstudió,0
81367,Slappy and the Stinkers,Vega Film,0
215373,Love Walked In,Producciones Tepeyac,0
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",Dismage,45779
31220,Krippendorf's Tribe,Rome Paris Films,0
13907,Kurt & Courtney,Les Films du Losange,0
10622,Mr. Nice Guy,TLA Releasing,18814720
30020,Taste of Cherry,Cobra Film,0
9771,Major League: Back to the Minors,The Kushner-Locke Company,3572443
49474,Go Now,Brian Grazer/Scott Rudin Productions,0
209345,Little Men,Red Mullet Productions,0
58680,Woo,Chestnut Hill Productions,8026971
35796,Lawn Dogs,Chicago Pacific Entertainment,0
18937,Quest for Camelot,"Zanuck Company, The",38172500
9844,The Opposite of Sex,Haft Entertainment,5879254
40505,I Got the Hook Up,Matchmaker Films,0
20064,Little Boy Blue,Lux Film,0
40961,The Ugly,Champs-Élysées Productions,0
60951,Passion in the Desert,Zeta Entertainment,0
10674,Mulan,Lumière,304320254
12655,I Went Down,Salon Films,0
3050,Doctor Dolittle,Cofimage 6,294456605
1389,Out of Sight,Giai Phong Film Studio,77745568
20862,Smoke Signals,Eleventh Street Production,0
108548,Voyage to the Beginning of the World,Jon Kilik,0
944,Lethal Weapon 4,Vertigo Productions,285444603
35680,Madeline,Shochiku Company,0
10513,Plan 9 from Outer Space,Alfran Productions,0
65203,The Broadway Melody,Olga-Film GmbH (München),4358000
42861,Cimarron,Golden Way Films Ltd.,0
33680,Grand Hotel,Pope Productions,2594000
56164,Cavalcade,Toho Company,7630000
27367,Mrs. Miniver,Australian Film Finance Corporation (AFFC),13500000
28580,The Lost Weekend,Meridian Films,11000000
23383,Hamlet,Sandcastle 5 Productions,0
11426,From Here to Eternity,Roger Birnbaum Productions,30500000
1725,West Side Story,Albatros Produktion,43656822
5769,Tom Jones,Ixtlan Productions,37600000
874,A Man for All Seasons,Breakheart Films,28350000
16619,Ordinary People,Toho-Towa,0
9443,Chariots of Fire,Mutual Film Company,58972904
746,The Last Emperor,Marubeni,43984230
10131,A Nightmare on Elm Street 4: The Dream Master,Yorktown Productions,72500000
4488,Friday the 13th,Kanzaman,59754601
9725,Friday the 13th Part 2,Kan Zamia-a,21722776
9728,Friday the 13th Part III,Polaris Pictures,36690067
9730,Friday the 13th: The Final Chapter,Universal Cartoon Studios,32980880
11281,Halloween II,Summit Entertainment,25533818
11361,Halloween 5: The Revenge of Michael Myers,Elite-Tonfilm-Produktion GmbH,11642254
41828,Prom Night III: The Last Kiss,IMA Productions,0
11186,Child's Play 2,La Sept-Arte,35763605
609,Poltergeist,Ima Films,122200000
11586,Exorcist II: The Heretic,Loew's,30749142
943,Lethal Weapon 3,Jurow-Shepherd,321731527
928,Gremlins 2: The New Batch,Alfred J. Hitchcock Productions,41482207
165,Back to the Future Part II,The Mirisch Company,332000000
196,Back to the Future Part III,The Mirisch Corporation,244527583
551,The Poseidon Adventure,Ashton Productions,84563118
242,The Godfather: Part III,Loew's Incorporated,136766062
1411,The Rapture,Selznick International Pictures,1277401
44322,East Palace West Palace,Mercury Productions,0
22777,The Million Dollar Duck,Stanley Kubrick Productions,0
19378,The Cat from Outer Space,Walter Wanger Productions,0
11164,D2: The Mighty Ducks,Jerry Wald Productions,45610410
24816,The Gnome-Mobile,Allied Artists Pictures,0
25445,The Happiest Millionaire,Arthur Freed Production,0
98505,Seventh Heaven,Michael Todd Company,0
10849,The Purple Rose of Cairo,Liberty Films (II),10631333
42121,Tender Mercies,Hunt Stromberg Productions,0
11974,The 'Burbs,Premier Productions,36602000
793,Blue Velvet,Republic Pictures,8551228
35144,The Journey of Natty Gann,Gaumont British Picture Corporation,2135577
10340,Lady and the Tramp,Lewis Milestone Productions,93600000
10144,The Little Mermaid,Howard Hughes Productions,222300000
10414,The Mighty Ducks,Laurel Group,50752337
10437,The Muppet Christmas Carol,Off Color Films,27281507
15300,Newsies,Image Ten,0
12230,One Hundred and One Dalmatians,Market Square Productions,215880014
10693,Peter Pan,Independent Film Distributors,87404651
11335,Popeye,Romulus Films,0
11135,The Rescuers Down Under,Santana Pictures Corporation,47431461
14822,Return from Witch Mountain,Rizzoli-Haggiag,16393000
15969,The Return of Jafar,Avon Production,0
10882,Sleeping Beauty,Frank Capra Productions,51000000
19762,Son of Flubber,Walter Wagner Productions,0
13850,Song of the South,Grand National Pictures,0
2619,Splash,Zion Meyers Productions,69821334
11675,Halloween: H20,D & B Films Co. Ltd.,55041738
6471,The Jerk,Jacaranda Films,73961419
9442,Dead Men Don't Wear Plaid,Investec Merchant Bank,18196170
19158,Graveyard Shift,BMG Independents,11582891
11336,The Dead Zone,Pacific Motion Pictures Corporation,20766616
9980,Maximum Overdrive,Stewart Pictures,7433663
10489,Cujo,Cappa Productions,21200000
10823,Children of the Corn,Gramercy Pictures (II),14000000
11497,All Dogs Go to Heaven,Dor Film Produktionsgesellschaft GmbH,27100027
2907,The Addams Family,Kuchenreuther Filmproduktion GmbH,191502426
23954,Atlantic City,Neo Productions,12729678
11814,Weird Science,Metropolitan Filmexport,38934048
18331,The Nutty Professor,Circle Films,0
15171,Charlotte's Web,DuArt,0
4978,An American Tail,Redemption Productions,84542002
10380,An American Tail: Fievel Goes West,Tinderbox Films,40766041
13853,The Clan of the Cave Bear,Simian Films,0
2182,Attack of the Killer Tomatoes!,Touchwood Pacific Partners 1,0
51942,I Married a Strange Person!,Multicom entertainment,203
54795,Keep the Aspidistra Flying,Robert Wise Productions,0
46748,See the Sea,Argyle Enterprises,0
38621,Firelight,Allied Vision,0
13321,Lifeboat,World Film Music Limited,0
2762,Young and Innocent,Clavius Base,0
52907,Waltzes from Vienna,Cinema 7,0
36049,Rich and Strange,World Productions,0
75793,Elstree Calling,Forge,0
47695,Juno and the Paycock,The Steve Tisch Company,0
31930,Murder!,Constellation Films,0
20213,The Manxman,Paramount,0
36054,Champagne,Jam Productions,0
143750,The Farmer's Wife,Chal Productions,0
64398,The Pleasure Garden,Normal Life Productions,0
69848,One Man's Hero,Revolution Films,0
21873,My Bodyguard,Azucar Films,22482952
21500,Class,Bazmark Films,0
37818,The Allnighter,Independent Pictures (II),0
3525,Working Girl,The Alfred Shay Company Inc.,103173635
77314,The Cabinet of Dr. Ramirez,First Look Pictures,0
10699,Hero,Walt Disney Television Animation,0
11597,Toys,Vic Films Productions,23278931
218624,Choices,J. Arthur Rank Organisation,0
47947,Young Doctors in Love,Javelin Films,30688860
5971,We're No Angels,David L. Wolper Productions,0
11933,Nothing but Trouble,Transatlantic Films,8479793
30815,Mortal Thoughts,Achilles,0
881,A Few Good Men,Rollins-Joffe Productions,243240178
22318,Permanent Midnight,Jack Rollins & Charles H. Joffe Productions,0
2109,Rush Hour,Prominent Features,244386864
122289,Lilian's Story,HandMade Films,0
24746,Six-String Samurai,Python (Monty) Pictures,124494
193103,Somewhere in the City,Artista Management,0
8195,Ronin,Peerford Ltd.,41610884
26618,Clay Pigeons,Redford-Ritchie Productions,0
11855,Pecker,Tatira-Hiller Productions,0
14794,If....,Leland Hayward Productions,500000
1091,The Thing,Great American Films Limited Partnership,19629760
10403,The Player,Vestron Pictures,21706101
162,Edward Scissorhands,Lionsgate,53000000
25723,Overnight Delivery,Dog Eat Dog Productions Inc.,0
8916,Antz,Hemdale Film Corporation,171757863
28134,The Impostors,Gladden Entertainment,2197921
10377,My Cousin Vinny,Bill Graham Films,64088552
37532,Slam,Palace Pictures,0
9713,Holy Man,Nippon Film Development and Finance Inc.,0
134368,One Tough Cop,Eurotrustees,0
9821,The Mighty,GGR,0
4437,2010,Zupnik Cinema Group II,40400657
1890,Children of a Lesser God,Keith Barish Productions,31853080
1955,The Elephant Man,Incorporated Television Company,26010864
6435,Practical Magic,Orenda Films,46683377
9425,Soldier,Harmony Gold,14567883
32326,The Cruise,Canned Pictures Inc,0
8675,Orgazmo,Charles K. Feldman Group,0
9945,Vampires,Discovery Channel Productions,0
73,American History X,Wega Film,23875127
46889,Living Out Loud,Bac Films,12902790
12888,Belly,Galatée Films,0
9882,The Siege,Télévision Suisse-Romande (TSR),116672912
1808,Velvet Goldmine,Conseil Général de l'Aveyron,1053788
3600,I Still Know What You Did Last Summer,Les Productions JMH,40002112
17037,I'll Be Home for Christmas,Delta Images,0
5332,Dancing at Lughnasa,Redwave Films,0
21589,Hard Core Logo,Public Television Playhouse Inc.,0
12223,The Stepford Wives,C&P Productions,0
9798,Enemy of the State,Center for Film and Audiovisual Arts of the French Community of Belgium,250649836
10162,Waking Ned,Sony Pictures,0
309,The Celebration,Woodward Productions,0
692,Pink Flamingos,Weiny Bro Prods.,6000000
1680,King Kong vs. Godzilla,Jewel Productions,0
244,King Kong,Pimlico Films,10000000
10730,King Kong,Incorporated Television Company (ITC),90614445
14628,Fletch Lives,AVCO Embassy Pictures,35150960
9626,Red Sonja,EDI,6948633
13698,Gung Ho,Debra Hill Productions,36611610
707,A View to a Kill,Goldcrest Films International,152427960
11954,Lifeforce,International Film Investors,0
9336,Police Academy,City Film,146198896
10587,Police Academy 4: Citizens on Patrol,Wescom Productions,28061343
12257,Home Fries,AMLF,10443316
10029,Very Bad Things,RAI Radiotelevisione Italiana,9898412
