id,original_language,title_lenguage,runtime,release_year,title_time,title,franquicia,revenue,title_pais,country_name,title_productoras,name_companies,revenue_productoras,title_director,release_date,budget,revenue_director,return,Nombre Director
71754,en,Margaret's Museum,114,1995,Margaret's Museum,Margaret's Museum,Desconocida,0.0,Margaret's Museum,Canada,Margaret's Museum,Sony New Technologies,0,Margaret's Museum,1995-09-13,0.0,0.0,0.0,Mort Ransen
71754,en,Margaret's Museum,114,1995,Margaret's Museum,Margaret's Museum,Desconocida,0.0,Margaret's Museum,United Kingdom,Margaret's Museum,Sony New Technologies,0,Margaret's Museum,1995-09-13,0.0,0.0,0.0,Mort Ransen
43612,en,Happiness Is in the Field,106,1995,Happiness Is in the Field,Happiness Is in the Field,Desconocida,0.0,Happiness Is in the Field,France,Happiness Is in the Field,Dualstar Productions,0,Happiness Is in the Field,1995-01-31,13365000.0,0.0,0.0,Étienne Chatiliez
16934,en,The Young Poisoner's Handbook,99,1995,The Young Poisoner's Handbook,The Young Poisoner's Handbook,Desconocida,0.0,The Young Poisoner's Handbook,Germany,The Young Poisoner's Handbook,Rysher Entertainment,0,The Young Poisoner's Handbook,1995-01-20,0.0,0.0,0.0,Benjamin Ross
16934,en,The Young Poisoner's Handbook,99,1995,The Young Poisoner's Handbook,The Young Poisoner's Handbook,Desconocida,0.0,The Young Poisoner's Handbook,France,The Young Poisoner's Handbook,Rysher Entertainment,0,The Young Poisoner's Handbook,1995-01-20,0.0,0.0,0.0,Benjamin Ross
16934,en,The Young Poisoner's Handbook,99,1995,The Young Poisoner's Handbook,The Young Poisoner's Handbook,Desconocida,0.0,The Young Poisoner's Handbook,United Kingdom,The Young Poisoner's Handbook,Rysher Entertainment,0,The Young Poisoner's Handbook,1995-01-20,0.0,0.0,0.0,Benjamin Ross
10324,en,If Lucy Fell,92,1996,If Lucy Fell,If Lucy Fell,Desconocida,0.0,If Lucy Fell,United States of America,If Lucy Fell,Orr & Cruickshank,0,If Lucy Fell,1996-03-08,0.0,0.0,0.0,Eric Schaeffer
55731,en,Race the Sun,100,1996,Race the Sun,Race the Sun,Desconocida,0.0,Race the Sun,United States of America,Race the Sun,Miramax,0,Race the Sun,1996-03-22,0.0,0.0,0.0,Charles T. Kanganis
32119,en,The Boys of St. Vincent,90,1992,The Boys of St. Vincent,The Boys of St. Vincent,Desconocida,0.0,The Boys of St. Vincent,Canada,The Boys of St. Vincent,Distant Horizon,0,The Boys of St. Vincent,1992-12-06,0.0,0.0,0.0,John N. Smith
11066,en,Boomerang,117,1992,Boomerang,Boomerang,Desconocida,70100000.0,Boomerang,United States of America,Boomerang,Alpine Pty Limited,70100000,Boomerang,1992-06-30,40000000.0,70100000.0,1.7525,Reginald Hudlin
11104,cn,Chungking Express,102,1994,Chungking Express,Chungking Express,Desconocida,0.0,Chungking Express,Hong Kong,Chungking Express,British Screen,0,Chungking Express,1994-07-14,0.0,0.0,0.0,Wong Kar-wai
37975,it,The Star Maker,113,1995,The Star Maker,The Star Maker,Desconocida,0.0,The Star Maker,Italy,The Star Maker,Mayfair Entertainment International,0,The Star Maker,1995-09-21,0.0,0.0,0.0,Giuseppe Tornatore
27793,en,The Neverending Story III: Escape from Fantasia,95,1994,The Neverending Story III: Escape from Fantasia,The Neverending Story III: Escape from Fantasia,The Neverending Story Collection,0.0,The Neverending Story III: Escape from Fantasia,Germany,The Neverending Story III: Escape from Fantasia,Underworld Entertainment,0,The Neverending Story III: Escape from Fantasia,1994-10-26,17000000.0,0.0,0.0,Peter MacDonald
27793,en,The Neverending Story III: Escape from Fantasia,95,1994,The Neverending Story III: Escape from Fantasia,The Neverending Story III: Escape from Fantasia,The Neverending Story Collection,0.0,The Neverending Story III: Escape from Fantasia,United States of America,The Neverending Story III: Escape from Fantasia,Underworld Entertainment,0,The Neverending Story III: Escape from Fantasia,1994-10-26,17000000.0,0.0,0.0,Peter MacDonald
32622,en,Angela,99,1995,Angela,Angela,Desconocida,0.0,Angela,United States of America,Angela,Threshold Entertainment,0,Angela,1995-01-01,0.0,0.0,0.0,Rebecca Miller
73067,it,Frankie Starlight,101,1995,Frankie Starlight,Frankie Starlight,Desconocida,0.0,Frankie Starlight,United Kingdom,Frankie Starlight,The Rank Organisation,0,Frankie Starlight,1995-11-22,0.0,0.0,0.0,Michael Lindsay-Hogg
73067,it,Frankie Starlight,101,1995,Frankie Starlight,Frankie Starlight,Desconocida,0.0,Frankie Starlight,United States of America,Frankie Starlight,The Rank Organisation,0,Frankie Starlight,1995-11-22,0.0,0.0,0.0,Michael Lindsay-Hogg
73067,it,Frankie Starlight,101,1995,Frankie Starlight,Frankie Starlight,Desconocida,0.0,Frankie Starlight,France,Frankie Starlight,The Rank Organisation,0,Frankie Starlight,1995-11-22,0.0,0.0,0.0,Michael Lindsay-Hogg
73067,it,Frankie Starlight,101,1995,Frankie Starlight,Frankie Starlight,Desconocida,0.0,Frankie Starlight,Ireland,Frankie Starlight,The Rank Organisation,0,Frankie Starlight,1995-11-22,0.0,0.0,0.0,Michael Lindsay-Hogg
123360,en,From the Journals of Jean Seberg,97,1995,From the Journals of Jean Seberg,From the Journals of Jean Seberg,Desconocida,0.0,From the Journals of Jean Seberg,United States of America,From the Journals of Jean Seberg,Juno Pix,0,From the Journals of Jean Seberg,1995-09-08,0.0,0.0,0.0,Mark Rappaport
5757,en,Man of the Year,86,1995,Man of the Year,Man of the Year,Desconocida,209935.0,Man of the Year,United States of America,Man of the Year,Cecchi Gori Pictures,209935,Man of the Year,1995-09-15,0.0,209935.0,0.0,Dirk Shafer
124639,en,Target,122,1995,Target,Target,Desconocida,0.0,Target,,Target,Walt Disney Feature Animation,0,Target,1995-08-01,0.0,0.0,0.0,Sandip Ray
9302,en,Up Close & Personal,119,1996,Up Close & Personal,Up Close & Personal,Desconocida,0.0,Up Close & Personal,United States of America,Up Close & Personal,Alliance Communications Corporation,0,Up Close & Personal,1996-03-01,60000000.0,0.0,0.0,Jon Avnet
11000,en,The Birdcage,117,1996,The Birdcage,The Birdcage,Desconocida,185260553.0,The Birdcage,United States of America,The Birdcage,Blue Parrot Productions,185260553,The Birdcage,1996-03-08,31000000.0,185260553.0,5.976146870967742,Mike Nichols
249882,en,Virgin Mary,125,1995,Virgin Mary,Virgin Mary,Desconocida,0.0,Virgin Mary,Croatia,Virgin Mary,Bad Hat Harry Productions,0,Virgin Mary,1995-10-12,0.0,0.0,0.0,Jakov Sedlar
249882,en,Virgin Mary,125,1995,Virgin Mary,Virgin Mary,Desconocida,0.0,Virgin Mary,Canada,Virgin Mary,Bad Hat Harry Productions,0,Virgin Mary,1995-10-12,0.0,0.0,0.0,Jakov Sedlar
249882,en,Virgin Mary,125,1995,Virgin Mary,Virgin Mary,Desconocida,0.0,Virgin Mary,United States of America,Virgin Mary,Bad Hat Harry Productions,0,Virgin Mary,1995-10-12,0.0,0.0,0.0,Jakov Sedlar
16388,en,The Brothers McMullen,98,1995,The Brothers McMullen,The Brothers McMullen,Desconocida,0.0,The Brothers McMullen,United States of America,The Brothers McMullen,,0,The Brothers McMullen,1995-08-09,0.0,0.0,0.0,Edward Burns
30765,en,The Amazing Panda Adventure,81,1995,The Amazing Panda Adventure,The Amazing Panda Adventure,Desconocida,0.0,The Amazing Panda Adventure,United States of America,The Amazing Panda Adventure,Magnolia Pictures,0,The Amazing Panda Adventure,1995-08-25,0.0,0.0,0.0,Christopher Cain
11780,en,Rob Roy,139,1995,Rob Roy,Rob Roy,Desconocida,31596911.0,Rob Roy,United Kingdom,Rob Roy,CiBy 2000,31596911,Rob Roy,1995-04-13,28000000.0,31596911.0,1.1284611071428572,Michael Caton-Jones
11780,en,Rob Roy,139,1995,Rob Roy,Rob Roy,Desconocida,31596911.0,Rob Roy,United States of America,Rob Roy,CiBy 2000,31596911,Rob Roy,1995-04-13,28000000.0,31596911.0,1.1284611071428572,Michael Caton-Jones
34996,en,The Addiction,82,1995,The Addiction,The Addiction,Desconocida,0.0,The Addiction,United States of America,The Addiction,Telefilm Canada,0,The Addiction,1995-01-10,0.0,0.0,0.0,Abel Ferrara
414,en,Batman Forever,121,1995,Batman Forever,Batman Forever,Batman Collection,336529144.0,Batman Forever,United Kingdom,Batman Forever,Melenny Productions,336529144,Batman Forever,1995-06-16,100000000.0,336529144.0,3.36529144,Joel Schumacher
414,en,Batman Forever,121,1995,Batman Forever,Batman Forever,Batman Collection,336529144.0,Batman Forever,United States of America,Batman Forever,Melenny Productions,336529144,Batman Forever,1995-06-16,100000000.0,336529144.0,3.36529144,Joel Schumacher
1873,en,Beyond Rangoon,100,1995,Beyond Rangoon,Beyond Rangoon,Desconocida,0.0,Beyond Rangoon,,Beyond Rangoon,Egg Pictures,0,Beyond Rangoon,1995-05-24,0.0,0.0,0.0,John Boorman
8963,en,Crimson Tide,116,1995,Crimson Tide,Crimson Tide,Desconocida,157387195.0,Crimson Tide,United States of America,Crimson Tide,The Kennedy/Marshall Company,157387195,Crimson Tide,1995-05-12,53000000.0,157387195.0,2.969569716981132,Tony Scott
8512,en,Devil in a Blue Dress,102,1995,Devil in a Blue Dress,Devil in a Blue Dress,Desconocida,16140822.0,Devil in a Blue Dress,United States of America,Devil in a Blue Dress,The Charlie Mopic Company,16140822,Devil in a Blue Dress,1995-09-15,27000000.0,16140822.0,0.5978082222222222,Carl Franklin
6520,en,First Knight,134,1995,First Knight,First Knight,Desconocida,127600435.0,First Knight,United States of America,First Knight,Island Pictures,127600435,First Knight,1995-07-07,55000000.0,127600435.0,2.320007909090909,Jerry Zucker
9073,en,Free Willy 2 - The Adventure Home,95,1995,Free Willy 2 - The Adventure Home,Free Willy 2 - The Adventure Home,Free Willy Collection,0.0,Free Willy 2 - The Adventure Home,France,Free Willy 2 - The Adventure Home,Ivory Way Productions,0,Free Willy 2 - The Adventure Home,1995-07-19,0.0,0.0,0.0,Dwight H. Little
9073,en,Free Willy 2 - The Adventure Home,95,1995,Free Willy 2 - The Adventure Home,Free Willy 2 - The Adventure Home,Free Willy Collection,0.0,Free Willy 2 - The Adventure Home,United States of America,Free Willy 2 - The Adventure Home,Ivory Way Productions,0,Free Willy 2 - The Adventure Home,1995-07-19,0.0,0.0,0.0,Dwight H. Little
9482,en,Judge Dredd,96,1995,Judge Dredd,Judge Dredd,Desconocida,113493481.0,Judge Dredd,United States of America,Judge Dredd,Motion Picture Corporation of America (MPCA),113493481,Judge Dredd,1995-06-30,90000000.0,113493481.0,1.2610386777777778,Danny Cannon
19326,en,Jury Duty,88,1995,Jury Duty,Jury Duty,Desconocida,17014653.0,Jury Duty,United States of America,Jury Duty,3 Arts Entertainment,17014653,Jury Duty,1995-04-12,0.0,17014653.0,0.0,John Fortenberry
9344,en,Kids,91,1995,Kids,Kids,Desconocida,7412216.0,Kids,United States of America,Kids,Weasel Productions,7412216,Kids,1995-07-28,1500000.0,7412216.0,4.941477333333333,Larry Clark
15730,en,Love & Human Remains,100,1993,Love & Human Remains,Love & Human Remains,Desconocida,0.0,Love & Human Remains,Canada,Love & Human Remains,Renn Productions,0,Love & Human Remains,1993-05-20,0.0,0.0,0.0,Denys Arcand
47608,en,Mad Love,95,1995,Mad Love,Mad Love,Desconocida,15453274.0,Mad Love,United States of America,Mad Love,Les Films Flam,15453274,Mad Love,1995-05-26,0.0,15453274.0,0.0,Antonia Bird
2293,en,Mallrats,94,1995,Mallrats,Mallrats,Desconocida,2122561.0,Mallrats,United States of America,Mallrats,TF1 Films Production,2122561,Mallrats,1995-10-20,6000000.0,2122561.0,0.3537601666666666,Kevin Smith
34574,en,Nadja,93,1994,Nadja,Nadja,Desconocida,0.0,Nadja,United States of America,Nadja,Dimension Films,0,Nadja,1994-09-13,0.0,0.0,0.0,Michael Almereyda
1642,en,The Net,114,1995,The Net,The Net,Síť (kolekce),110627965.0,The Net,United States of America,The Net,Los Hooligans Productions,110627965,The Net,1995-07-28,22000000.0,110627965.0,5.028543863636363,Irwin Winkler
58372,en,Reckless,91,1995,Reckless,Reckless,Desconocida,0.0,Reckless,United States of America,Reckless,Castleberg Productions,0,Reckless,1995-11-17,0.0,0.0,0.0,Norman René
10533,en,The Scarlet Letter,135,1995,The Scarlet Letter,The Scarlet Letter,Desconocida,10382407.0,The Scarlet Letter,United States of America,The Scarlet Letter,Les Films 13,10382407,The Scarlet Letter,1995-10-13,50000000.0,10382407.0,0.20764814,Roland Joffé
10802,en,Showgirls,128,1995,Showgirls,Showgirls,Showgirls Collection,20350754.0,Showgirls,France,Showgirls,TF1,20350754,Showgirls,1995-09-22,45000000.0,20350754.0,0.4522389777777778,Paul Verhoeven
10802,en,Showgirls,128,1995,Showgirls,Showgirls,Showgirls Collection,20350754.0,Showgirls,United States of America,Showgirls,TF1,20350754,Showgirls,1995-09-22,45000000.0,20350754.0,0.4522389777777778,Paul Verhoeven
281,en,Strange Days,145,1995,Strange Days,Strange Days,Desconocida,7959291.0,Strange Days,United States of America,Strange Days,The Movie Network (TMN),7959291,Strange Days,1995-10-13,42000000.0,7959291.0,0.1895069285714285,Kathryn Bigelow
5967,fr,The Umbrellas of Cherbourg,91,1964,The Umbrellas of Cherbourg,The Umbrellas of Cherbourg,Desconocida,0.0,The Umbrellas of Cherbourg,Germany,The Umbrellas of Cherbourg,Allegro Films,0,The Umbrellas of Cherbourg,1964-02-19,0.0,0.0,0.0,Jacques Demy
5967,fr,The Umbrellas of Cherbourg,91,1964,The Umbrellas of Cherbourg,The Umbrellas of Cherbourg,Desconocida,0.0,The Umbrellas of Cherbourg,France,The Umbrellas of Cherbourg,Allegro Films,0,The Umbrellas of Cherbourg,1964-02-19,0.0,0.0,0.0,Jacques Demy
79593,en,The Tie That Binds,99,1995,The Tie That Binds,The Tie That Binds,Desconocida,5780000.0,The Tie That Binds,United States of America,The Tie That Binds,Fuji Eight Company Ltd.,5780000,The Tie That Binds,1995-09-08,14000000.0,5780000.0,0.4128571428571428,Wesley Strick
47939,en,Three Wishes,115,1995,Three Wishes,Three Wishes,Desconocida,7025496.0,Three Wishes,United States of America,Three Wishes,Fries Film Group,7025496,Three Wishes,1995-10-27,0.0,7025496.0,0.0,Martha Coolidge
36834,en,Total Eclipse,111,1995,Total Eclipse,Total Eclipse,Desconocida,339889.0,Total Eclipse,France,Total Eclipse,Super Ecran,339889,Total Eclipse,1995-11-02,0.0,339889.0,0.0,Agnieszka Holland
36834,en,Total Eclipse,111,1995,Total Eclipse,Total Eclipse,Desconocida,339889.0,Total Eclipse,Belgium,Total Eclipse,Super Ecran,339889,Total Eclipse,1995-11-02,0.0,339889.0,0.0,Agnieszka Holland
36834,en,Total Eclipse,111,1995,Total Eclipse,Total Eclipse,Desconocida,339889.0,Total Eclipse,United Kingdom,Total Eclipse,Super Ecran,339889,Total Eclipse,1995-11-02,0.0,339889.0,0.0,Agnieszka Holland
9090,en,"To Wong Foo, Thanks for Everything! Julie Newmar",105,1995,"To Wong Foo, Thanks for Everything! Julie Newmar","To Wong Foo, Thanks for Everything! Julie Newmar",Desconocida,47774193.0,"To Wong Foo, Thanks for Everything! Julie Newmar",United States of America,"To Wong Foo, Thanks for Everything! Julie Newmar",Triumph Films,47774193,"To Wong Foo, Thanks for Everything! Julie Newmar",1995-09-07,0.0,47774193.0,0.0,Beeban Kidron
3512,en,Under Siege 2: Dark Territory,100,1995,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,Under Siege Collection,104324083.0,Under Siege 2: Dark Territory,United States of America,Under Siege 2: Dark Territory,Zweites Deutsches Fernsehen (ZDF),104324083,Under Siege 2: Dark Territory,1995-07-13,60000000.0,104324083.0,1.738734716666667,Geoff Murphy
52856,en,Unstrung Heroes,93,1995,Unstrung Heroes,Unstrung Heroes,Desconocida,0.0,Unstrung Heroes,,Unstrung Heroes,Ciak Filmproduktion,0,Unstrung Heroes,1995-09-15,0.0,0.0,0.0,Diane Keaton
77350,en,Unzipped,73,1995,Unzipped,Unzipped,Desconocida,0.0,Unzipped,United States of America,Unzipped,Bluehorse Films,0,Unzipped,1995-08-11,0.0,0.0,0.0,Douglas Keeve
31611,en,White Man's Burden,89,1995,White Man's Burden,White Man's Burden,Desconocida,0.0,White Man's Burden,France,White Man's Burden,I.R.I.B. Channel 2,0,White Man's Burden,1995-12-01,8000000.0,0.0,0.0,Desmond Nakano
31611,en,White Man's Burden,89,1995,White Man's Burden,White Man's Burden,Desconocida,0.0,White Man's Burden,United States of America,White Man's Burden,I.R.I.B. Channel 2,0,White Man's Burden,1995-12-01,8000000.0,0.0,0.0,Desmond Nakano
65796,en,Wild Bill,98,1995,Wild Bill,Wild Bill,Desconocida,0.0,Wild Bill,,Wild Bill,Ferdos Films,0,Wild Bill,1995-12-01,30000000.0,0.0,0.0,Walter Hill
26258,en,Bushwhacked,90,1995,Bushwhacked,Bushwhacked,Desconocida,0.0,Bushwhacked,United States of America,Bushwhacked,Bergen Film,0,Bushwhacked,1995-08-04,0.0,0.0,0.0,Greg Beeman
50797,ru,Burnt by the Sun,135,1994,Burnt by the Sun,Burnt by the Sun,Burnt by the Sun Trilogy,2616503.0,Burnt by the Sun,France,Burnt by the Sun,Bard Entertainments,2616503,Burnt by the Sun,1994-05-01,2800000.0,2616503.0,0.9344653571428572,Nikita Mikhalkov
50797,ru,Burnt by the Sun,135,1994,Burnt by the Sun,Burnt by the Sun,Burnt by the Sun Trilogy,2616503.0,Burnt by the Sun,Russia,Burnt by the Sun,Bard Entertainments,2616503,Burnt by the Sun,1994-05-01,2800000.0,2616503.0,0.9344653571428572,Nikita Mikhalkov
19155,en,Before the Rain,113,1994,Before the Rain,Before the Rain,Desconocida,763847.0,Before the Rain,United Kingdom,Before the Rain,NPS Televisie,763847,Before the Rain,1994-06-09,0.0,763847.0,0.0,Milčo Mančevski
19155,en,Before the Rain,113,1994,Before the Rain,Before the Rain,Desconocida,763847.0,Before the Rain,Macedonia,Before the Rain,NPS Televisie,763847,Before the Rain,1994-06-09,0.0,763847.0,0.0,Milčo Mančevski
19155,en,Before the Rain,113,1994,Before the Rain,Before the Rain,Desconocida,763847.0,Before the Rain,France,Before the Rain,NPS Televisie,763847,Before the Rain,1994-06-09,0.0,763847.0,0.0,Milčo Mančevski
76,en,Before Sunrise,105,1995,Before Sunrise,Before Sunrise,Before... Collection,5535405.0,Before Sunrise,Austria,Before Sunrise,BET Pictures,5535405,Before Sunrise,1995-01-27,2500000.0,5535405.0,2.214162,Richard Linklater
76,en,Before Sunrise,105,1995,Before Sunrise,Before Sunrise,Before... Collection,5535405.0,Before Sunrise,Switzerland,Before Sunrise,BET Pictures,5535405,Before Sunrise,1995-01-27,2500000.0,5535405.0,2.214162,Richard Linklater
76,en,Before Sunrise,105,1995,Before Sunrise,Before Sunrise,Before... Collection,5535405.0,Before Sunrise,United States of America,Before Sunrise,BET Pictures,5535405,Before Sunrise,1995-01-27,2500000.0,5535405.0,2.214162,Richard Linklater
11017,en,Billy Madison,89,1995,Billy Madison,Billy Madison,Desconocida,26488734.0,Billy Madison,United States of America,Billy Madison,United Image Entertainme,26488734,Billy Madison,1995-02-10,10000000.0,26488734.0,2.6488734,Tamra Davis
9382,en,Boys on the Side,115,1995,Boys on the Side,Boys on the Side,Desconocida,23450000.0,Boys on the Side,France,Boys on the Side,Playhouse International Pictures,23450000,Boys on the Side,1995-02-03,21000000.0,23450000.0,1.1166666666666667,Herbert Ross
9382,en,Boys on the Side,115,1995,Boys on the Side,Boys on the Side,Desconocida,23450000.0,Boys on the Side,United States of America,Boys on the Side,Playhouse International Pictures,23450000,Boys on the Side,1995-02-03,21000000.0,23450000.0,1.1166666666666667,Herbert Ross
6715,en,The Cure,97,1995,The Cure,The Cure,Desconocida,0.0,The Cure,United States of America,The Cure,The Samuel Goldwyn Company,0,The Cure,1995-04-21,0.0,0.0,0.0,Peter Horton
