id,runtime,release_year,title
19004,71,1995,The Land Before Time III: The Time of the Great Giving
101230,0,1994,1-900
10987,88,1995,Halloween: The Curse of Michael Myers
44705,134,1996,Twelfth Night
20318,114,1996,Mother Night
43596,88,1933,Liebelei
79782,110,2010,Venice
26933,115,1994,Wild Reeds
27854,170,1943,For Whom the Bell Tolls
981,112,1940,The Philadelphia Story
872,103,1952,Singin' in the Rain
2769,113,1951,An American in Paris
13320,103,1957,Funny Face
164,110,1961,Breakfast at Tiffany's
426,128,1958,Vertigo
567,112,1954,Rear Window
3078,105,1934,It Happened One Night
13528,114,1944,Gaslight
28288,107,1934,The Gay Divorcee
213,136,1959,North by Northwest
284,125,1960,The Apartment
239,122,1959,Some Like It Hot
4808,113,1963,Charade
289,102,1942,Casablanca
963,100,1941,The Maltese Falcon
11113,170,1964,My Fair Lady
804,119,1953,Roman Holiday
26531,93,1939,The Little Princess
909,113,1944,Meet Me in St. Louis
630,102,1939,The Wizard of Oz
770,238,1939,Gone with the Wind
31044,92,1982,My Favorite Year
599,110,1950,Sunset Boulevard
15,119,1941,Citizen Kane
62,149,1968,2001: A Space Odyssey
121357,95,1947,Golden Earrings
705,138,1950,All About Eve
22490,133,1939,The Women
223,130,1940,Rebecca
25670,120,1940,Foreign Correspondent
303,102,1946,Notorious
4174,111,1945,Spellbound
8356,111,1957,An Affair to Remember
381,106,1955,To Catch a Thief
20758,92,1950,Father of the Bride
29376,112,1953,The Band Wagon
1859,110,1939,Ninotchka
18299,130,1957,Love in the Afternoon
17281,116,1958,Gigi
64382,94,1958,The Reluctant Debutante
10907,102,1938,The Adventures of Robin Hood
32093,94,1940,The Mark of Zorro
1939,88,1944,Laura
22292,104,1947,The Ghost and Mrs. Muir
3598,97,1937,Lost Horizon
3080,101,1935,Top Hat
198,99,1942,To Be or Not to Be
13562,94,1936,My Man Godfrey
1712,201,1956,Giant
220,115,1955,East of Eden
3529,93,1934,The Thin Man
3085,92,1940,His Girl Friday
2897,167,1956,Around the World in Eighty Days
1585,130,1946,It's a Wonderful Life
3083,129,1939,Mr. Smith Goes to Washington
900,102,1938,Bringing Up Baby
43795,119,1941,Penny Serenade
50001,91,1943,Lady of Burlesque
43905,83,1934,Of Human Bondage
22688,100,1946,Angel on My Shoulder
23114,102,1936,Little Lord Fauntleroy
26378,92,1939,They Made Me a Criminal
40206,101,1949,The Inspector General
22356,100,1947,Angel and the Badman
260,86,1935,The 39 Steps
43488,117,1945,A Walk in the Sun
22613,116,1943,The Outlaw
10331,96,1968,Night of the Living Dead
488,105,1951,The African Queen
22733,89,1953,Beat the Devil
261,108,1958,Cat on a Hot Tin Roof
57575,116,1954,The Last Time I Saw Paris
32574,122,1941,Meet John Doe
22657,96,1938,Algiers
76464,93,1937,Something to Sing About
22649,89,1932,A Farewell to Arms
176841,65,1936,Moonlight Murder
125587,83,1996,Nothing Personal
39448,93,1985,"Yes, Madam"
52855,95,1997,Dangerous Ground
39940,115,1955,Picnic
172868,96,1995,Madagascar Skin
85328,99,1996,The Pompatus of Love
124632,77,1995,Small Wonders
11076,107,1996,Fly Away Home
63945,103,1997,Bliss
58985,116,1996,Grace of My Heart
890,127,1995,Brother of Sleep
10861,100,1996,Maximum Risk
1770,132,1996,Michael Collins
44465,94,1996,The Rich Man's Wife
2033,119,1996,Infinity
18203,107,1996,Big Night
9333,101,1996,Last Man Standing
47260,110,1996,Caught
9400,118,1996,Set It Off
9401,104,1996,2 Days in the Valley
12241,88,1996,Curdled
25739,94,1979,L'associé
161806,88,1996,Ed's Next Move
11306,118,1996,Extreme Measures
9625,92,1996,The Glimmer Man
10680,104,1996,D3: The Mighty Ducks
6346,113,1996,The Chamber
18660,100,1975,The Apple Dumpling Gang
35115,93,1955,"Davy Crockett, King of the Wild Frontier"
14821,97,1975,Escape to Witch Mountain
14136,107,1968,The Love Bug
10869,88,1974,Herbie Rides Again
22660,83,1957,Old Yeller
19186,129,1961,The Parent Trap
31102,134,1960,Pollyanna
6878,84,1993,Homeward Bound: The Incredible Journey
15944,104,1959,The Shaggy Dog
18444,126,1960,Swiss Family Robinson
20723,112,1965,That Darn Cat!
173,127,1954,"20,000 Leagues Under the Sea"
864,98,1993,Cool Runnings
24795,102,1994,Angels in the Outfield
11224,74,1950,Cinderella
81310,25,1968,Winnie the Pooh and the Blustery Day
15947,71,1944,The Three Caballeros
9078,79,1963,The Sword in the Stone
29682,79,1948,So Dear to My Heart
8367,143,1991,Robin Hood: Prince of Thieves
433,139,1964,Mary Poppins
11360,64,1941,Dumbo
11114,128,1977,Pete's Dragon
12335,117,1971,Bedknobs and Broomsticks
12092,75,1951,Alice in Wonderland
10948,82,1981,The Fox and the Hound
11229,110,1996,Freeway
15121,174,1965,The Sound of Music
562,131,1988,Die Hard
10163,108,1992,The Lawnmower Man
48862,103,1996,Unhook the Stars
117036,85,1995,Synthetic Pleasures
47199,95,1996,The Secret Agent
11159,142,1996,Secrets & Lies
9591,108,1996,That Thing You Do!
30500,93,1996,To Gillian on Her 37th Birthday
41843,125,1996,Surviving Picasso
55058,105,1996,Love Is All There Is
10938,90,1996,Beautiful Thing
11412,120,1996,The Long Kiss Goodnight
10586,109,1996,The Ghost and the Darkness
42314,112,1996,Looking for Richard
27845,95,1996,Trees Lounge
108365,0,1996,The Proprietor
23223,101,1996,Normal Life
49471,120,1996,Get on the Bus
38153,103,1997,Shadow Conspiracy
25147,123,1996,Jude
9716,101,1996,Everyone Says I Love You
43777,102,1996,Bitter Sugar
454,120,1996,Romeo + Juliet
10218,94,1996,Swingers
819,147,1996,Sleepers
38191,122,1996,The Sunchaser
56830,96,1996,Johns
11238,81,1996,Aladdin and the King of Thieves
27256,88,1952,The Woman in Question
31530,109,1937,Shall We Dance
66473,101,1937,A Damsel in Distress
28120,86,1947,Crossfire
1834,95,1944,"Murder, My Sweet"
26282,81,1952,Macao
37218,115,1993,For the Moment
252,100,1971,Willy Wonka & the Chocolate Factory
116356,85,1994,The Sexual Life of the Belgians
16372,100,1961,The Innocents
11561,89,1973,Sleeper
11302,82,1971,Bananas
623,108,1988,A Fish Called Wanda
583,94,1979,Life of Brian
12614,132,1982,Victor/Victoria
21711,110,1972,The Candidate
11575,160,1965,The Great Race
475,111,1967,Bonnie and Clyde
11331,86,1958,The Old Man and the Sea
521,104,1954,Dial M for Murder
21202,135,1995,Madame Butterfly
88,100,1987,Dirty Dancing
500,99,1992,Reservoir Dogs
792,120,1986,Platoon
8491,97,1989,Weekend at Bernie's
402,127,1992,Basic Instinct
10537,140,1991,The Doors
11386,112,1992,The Crying Game
9504,100,1992,Glengarry Glen Ross
15764,151,1982,Sophie's Choice
601,115,1982,E.T. the Extra-Terrestrial
67365,80,1994,The Search for One-eye Jimmy
25842,69,1938,A Christmas Carol
2119,107,1990,Days of Thunder
744,110,1986,Top Gun
136311,97,1996,American Strays
221,111,1955,Rebel Without a Cause
702,125,1951,A Streetcar Named Desire
25750,85,1996,Children of the Corn IV: The Gathering
17642,87,1996,The Leopard Son
427043,88,1996,Charm's  Incidents
146341,105,1995,Bird of Prey
9305,80,1996,Microcosmos
37616,92,1995,Palookaville
11112,114,1996,The Associate
21612,99,1996,The Funeral
141210,6,2013,The Sleepover
102461,90,1995,A Single Girl
36998,118,1996,The Eighth Day
200383,90,1996,North Star
116844,90,1997,Drunks
1630,129,1996,The People vs. Larry Flynt
26626,100,1995,Glory Daze
124837,105,1996,A Perfect Candidate
11816,109,1981,On Golden Pond
11843,113,1975,The Return of the Pink Panther
10379,103,1991,Drop Dead Fred
2756,139,1989,The Abyss
790,89,1980,The Fog
1103,99,1981,Escape from New York
11298,91,1981,The Howling
4480,120,1986,Jean de Florette
4481,120,1986,Manon of the Spring
49688,90,1993,Johnny 100 Pesos
10765,109,1980,Private Benjamin
762,91,1975,Monty Python and the Holy Grail
44497,79,1996,Hustler White
85588,93,1995,Dadetown
278621,110,1996,Everything Relative
99479,112,1996,Entertaining Angels - The Dorothy Day Story
55049,123,1996,Three Lives and Only One Death
124829,86,1996,The Line King: The Al Hirschfeld Story
79306,96,1996,Snowriders
356054,74,1995,Curtis's Charm
10548,89,1996,When We Were Kings
531,30,1993,The Wrong Trousers
104931,62,1995,JLG/JLG: Self-Portrait in December
4483,122,1982,The Return of Martin Guerre
18919,97,1994,Faust
31556,79,1948,He Walked by Night
26167,79,1948,Raw Deal
26174,92,1947,T-Men
61461,84,1944,The Children Are Watching Us
117500,110,1946,Pastoral Symphony
218713,65,1935,Here Comes Cookie
217802,75,1935,Love In Bloom
127973,62,1934,Six of a Kind
659,142,1979,The Tin Drum
30892,154,1972,The Ruling Class
86369,0,1994,Mina Tannenbaum
8074,100,1967,2 or 3 Things I Know About Her
124676,85,1996,The Bloody Child
38554,112,1996,Dear God
49763,80,1996,Bad Moon
41326,98,1990,American Dream
36555,90,1995,Best of the Best 3: No Turning Back
10608,102,1992,Bob Roberts
11216,124,1988,Cinema Paradiso
7452,125,1989,"The Cook, the Thief, His Wife & Her Lover"
64567,0,1994,Dead Tired
892,99,1991,Delicatessen
1600,97,1991,The Double Life of Veronique
26561,89,1991,Enchanted April
975,88,1957,Paths of Glory
18129,110,1990,The Grifters
54405,113,1991,Hear My Song
150823,91,1997,The Shooter
409,162,1996,The English Patient
38251,96,1991,Mediterraneo
10161,103,1989,My Left Foot: The Story of Christy Brown
1412,100,1989,"Sex, Lies, and Videotape"
41768,135,1992,Passion Fish
10409,94,1992,Strictly Ballroom
14285,103,1988,The Thin Blue Line
2469,111,1989,Tie Me Up! Tie Me Down!
10174,119,1991,Madonna: Truth or Dare
31225,71,1990,Paris is Burning
510,133,1975,One Flew Over the Cuckoo's Nest
11455,86,1978,Up in Smoke
1891,124,1980,The Empire Strikes Back
2493,98,1987,The Princess Bride
85,115,1981,Raiders of the Lost Ark
68,132,1985,Brazil
679,137,1986,Aliens
429,161,1966,"The Good, the Bad and the Ugly"
13446,107,1987,Withnail & I
389,96,1957,12 Angry Men
947,216,1962,Lawrence of Arabia
185,136,1971,A Clockwork Orange
595,129,1962,To Kill a Mockingbird
28,153,1979,Apocalypse Now
335,175,1968,Once Upon a Time in the West
1892,135,1983,Return of the Jedi
144,128,1987,Wings of Desire
1092,104,1949,The Third Man
769,145,1990,GoodFellas
348,117,1979,Alien
766,81,1992,Army of Darkness
175,168,1988,The Big Blue
11645,162,1985,Ran
10835,110,1989,The Killer
539,109,1960,Psycho
525,133,1980,The Blues Brothers
240,200,1974,The Godfather: Part II
600,116,1987,Full Metal Jacket
530,23,1990,A Grand Day Out
10705,137,1989,Henry V
279,160,1984,Amadeus
3109,129,1952,The Quiet Man
311,229,1984,Once Upon a Time in America
1578,129,1980,Raging Bull
703,93,1977,Annie Hall
9549,193,1983,The Right Stuff
1398,163,1979,Stalker
387,149,1981,Das Boot
9277,129,1973,The Sting
343,91,1971,Harold and Maude
37291,107,1990,Trust
490,96,1957,The Seventh Seal
11235,111,1983,Local Hero
218,108,1984,The Terminator
763,104,1992,Braindead
9665,122,1989,Glory
18971,117,1991,Rosencrantz & Guildenstern Are Dead
696,96,1979,Manhattan
379,115,1990,Miller's Crossing
207,129,1989,Dead Poets Society
37247,106,1967,The Graduate
1480,95,1958,Touch of Evil
9322,115,1990,La Femme Nikita
826,161,1957,The Bridge on the River Kwai
422,138,1963,8½
829,130,1974,Chinatown
828,92,1951,The Day the Earth Stood Still
3090,126,1948,The Treasure of the Sierra Madre
9964,91,1987,Bad Taste
3063,68,1933,Duck Soup
13667,97,1985,Better Off Dead...
694,144,1980,The Shining
235,89,1986,Stand by Me
832,117,1931,M
765,84,1987,Evil Dead II
5925,172,1963,The Great Escape
11778,183,1978,The Deer Hunter
4485,117,1981,Diva
137,101,1993,Groundhog Day
33,131,1992,Unforgiven
982,126,1962,The Manchurian Candidate
8428,105,1990,Pump up the Volume
212,118,1944,Arsenic and Old Lace
105,116,1985,Back to the Future
1633,130,1991,Fried Green Tomatoes
11202,172,1970,Patton
1554,107,1986,Down by Law
149,124,1988,Akira
8009,116,1986,Highlander
903,126,1967,Cool Hand Luke
11673,137,1990,Cyrano de Bergerac
3034,106,1974,Young Frankenstein
339,129,1991,Night on Earth
10404,125,1991,Raise the Red Lantern
914,125,1940,The Great Dictator
756,124,1940,Fantasia
288,85,1952,High Noon
910,116,1946,The Big Sleep
2640,102,1988,Heathers
16633,103,1980,Somewhere in Time
665,212,1959,Ben-Hur
11031,82,1984,This Is Spinal Tap
11314,87,1982,Koyaanisqatsi
15143,95,1987,Some Kind of Wonderful
89,127,1989,Indiana Jones and the Last Crusade
10322,130,1979,Being There
783,191,1982,Gandhi
10644,171,1988,The Unbearable Lightness of Being
11257,117,1985,A Room with a View
14370,106,1985,Real Genius
12104,95,1982,Pink Floyd: The Wall
625,141,1984,The Killing Fields
8816,101,1985,My Life as a Dog
830,98,1956,Forbidden Planet
2323,107,1989,Field of Dreams
983,129,1975,The Man Who Would Be King
642,110,1969,Butch Cassidy and the Sundance Kid
655,147,1984,"Paris, Texas"
10341,287,1991,Until the End of the World
639,96,1989,When Harry Met Sally...
266022,86,1996,I Shot a Man in Vegas
168450,93,1995,Parallel Sons
30180,84,1996,Hype!
31388,93,1996,Santa with Muscles
41801,119,1996,Female Perversions
66034,93,1996,Mad Dog Time
348138,90,1996,Breathing Room
96288,75,1996,Paris Was a Woman
61536,135,1996,I'm Not Rappaport
18762,90,1995,Blue Juice
331367,0,1996,Kids of Survival
8077,114,1992,Alien³
814,97,1981,An American Werewolf in London
41671,91,1992,Amityville: It's About Time
27214,105,1983,Amityville 3-D
52263,93,1996,Amityville: Dollhouse
33519,90,1993,Amityville: A New Generation
16235,104,1982,Amityville II: The Possession
11449,117,1979,The Amityville Horror
41848,91,1989,The Amityville Curse
25944,103,1974,Blood for Dracula
24913,89,1986,April Fool's Day
49126,113,1977,Audrey Rose
32076,114,1987,The Believers
571,119,1963,The Birds
8851,86,1958,The Blob
37843,92,1980,Blood Beach
32146,88,1991,Body Parts
30346,77,1945,The Body Snatcher
6114,128,1992,Dracula
229,75,1935,Bride of Frankenstein
13549,116,1976,Burnt Offerings
9529,99,1992,Candyman
1598,128,1991,Cape Fear
7340,98,1976,Carrie
6217,118,1982,Cat People
377,91,1984,A Nightmare on Elm Street
653,94,1922,Nosferatu
28198,97,1988,Vampire in Venice
794,111,1976,The Omen
31640,101,1996,Blood and Wine
8744,97,1996,Albino Alligator
25189,126,1996,The Mirror Has Two Faces
145,159,1996,Breaking the Waves
2212,102,1997,Nightwatch
199,111,1996,Star Trek: First Contact
7863,105,1996,Shine
12498,135,1996,Sling Blade
9279,89,1996,Jingle All the Way
53234,128,1982,Identification of a Woman
17204,150,1996,Paradise Lost: The Child Murders at Robin Hood Hills
21539,124,1996,The Preacher's Wife
85589,118,1995,Zero Kelvin
12709,102,1996,Ridicule
20539,124,1996,The Crucible
11674,103,1996,101 Dalmatians
199512,0,1951,The Forbidden Christ
64900,112,1994,I Can't Sleep
1573,124,1990,Die Hard 2
152,132,1979,Star Trek: The Motion Picture
174,113,1991,Star Trek VI: The Undiscovered Country
172,107,1989,Star Trek V: The Final Frontier
154,113,1982,Star Trek II: The Wrath of Khan
157,105,1984,Star Trek III: The Search for Spock
168,119,1986,Star Trek IV: The Voyage Home
364,126,1992,Batman Returns
11967,107,1988,Young Guns
9086,132,1990,Young Guns II
621,110,1978,Grease
9037,115,1982,Grease 2
10173,94,1990,Marked for Death
55687,77,1996,Adrenalin: Fear the Rush
168535,97,1996,The Substance of Fire
8845,103,1992,Under Siege
46681,80,1958,Terror in a Texas Town
578,124,1975,Jaws
579,116,1978,Jaws 2
17692,99,1983,Jaws 3-D
17795,101,1996,My Fellow Americans
75,106,1996,Mars Attacks!
13891,104,1996,Citizen Ruth
9390,139,1996,Jerry Maguire
378,94,1987,Raising Arizona
10896,112,1987,Tin Men
2322,126,1992,Sneakers
41240,97,1996,Bastard Out of Carolina
26949,113,1996,In Love and War
9819,98,1996,Marvin's Room
49799,96,1996,Somebody Is Waiting
31908,130,1996,Ghosts of Mississippi
46027,113,1996,Night Falls on Manhattan
3179,81,1996,Beavis and Butt-Head Do America
1802,111,1995,La Cérémonie
4232,111,1996,Scream
9361,112,1992,The Last of the Mohicans
2928,105,1996,Michael
30285,129,1996,The Evening Star
10549,242,1996,Hamlet
58102,112,1996,Some Mother's Son
18451,106,1996,The Whole Wide World
27265,104,1996,Mother
49935,117,1996,Thieves
8818,134,1996,Evita
36758,144,1996,The Portrait of a Lady
36040,95,1971,Walkabout
74239,127,1996,Message to Love: The Isle of Wight Festival
9415,107,1997,Murder at 1600
55146,113,1995,Hearts and Minds
303693,94,1996,Inside
12145,93,1997,Fierce Creatures
42424,98,1997,Zeus & Roxanne
34314,100,1997,Turbulence
2892,105,1995,Angel Baby
9404,107,1996,First Strike
85242,95,1996,Underworld
9622,88,1997,Beverly Hills Ninja
8860,117,1997,Metro
197537,0,1994,The Machine
66597,103,1980,Falling in Love Again
14832,105,1993,The Cement Garden
9619,108,1997,Dante's Peak
40506,105,1997,Meet Wally Sparks
31000,96,1993,Amos & Andrew
4104,98,1993,Benny & Joon
26306,106,1997,Prefontaine
203829,90,1996,A Tickle in the Heart
43775,105,1995,Guantanamera
14908,108,1997,McHale's Navy
784,105,1996,Kolya
12489,91,1997,Gridlock'd
168283,72,1996,Fire on the Mountain
16448,84,1996,Waiting for Guffman
55936,99,1996,Prisoner of the Mountains
17894,105,1997,The Beautician and the Beast
28059,121,1996,SubUrbia
58911,95,1996,Hotel de Love
17949,82,1997,The Pest
1968,109,1997,Fools Rush In
61563,96,1997,Touch
66,121,1997,Absolute Power
20735,89,1997,That Darn Cat
11419,93,1997,Vegas Vacation
333165,0,1997,Unforgotten: Twenty-Five Years After Willowbrook
25796,105,1997,That Old Feeling
638,134,1997,Lost Highway
25624,140,1997,Rosewood
9366,127,1997,Donnie Brasco
60083,0,1996,Salut cousin !
21915,79,1997,Booty Call
90928,0,1997,Rhyme & Reason
50091,74,1997,Boys Life 2
18420,97,1997,City of Industry
19952,90,1997,Best Men
9446,97,1997,Jungle 2 Jungle
28005,117,1996,Kama Sutra - A Tale of Love
9403,109,1997,Private Parts
27322,104,1997,Love Jones
10003,116,1997,The Saint
9311,121,1997,Smilla's Sense of Snow
11844,100,1996,The Van
884,100,1996,Crash
49806,87,1996,The Daytrippers
1624,86,1997,Liar Liar
88423,93,1996,The Quiet Room
16052,127,1997,Selena
4477,107,1997,The Devil's Own
24662,75,1997,Cats Don't Dance
18423,90,1997,B.A.P.S.
76996,78,1996,Love and Other Catastrophes
6499,99,1997,Turbo: A Power Rangers Movie
50512,108,1997,Anna Karenina
9405,93,1997,Double Team
12723,110,1997,Inventing the Abbotts
9360,89,1997,Anaconda
9434,107,1997,Grosse Pointe Blank
118991,113,1997,Keys to Tulsa
21626,78,1996,Kissed
13982,95,1997,8 Heads in a Duffel Bag
93946,102,1996,Hollow Reed
77223,122,1997,Paradise Road
31465,101,1997,Traveller
12793,93,1997,All Over Me
102878,92,1997,A Brother's Kiss
105763,100,1996,A Chef in Love
9611,92,1997,Romy and Michele's High School Reunion
47694,130,1996,Temptress Moon
10357,104,1997,Volcano
9977,101,1996,Children of the Revolution
816,94,1997,Austin Powers: International Man of Mystery
2163,95,1997,Breakdown
124680,92,1996,Broken English
16399,88,1997,Commandments
124843,92,1996,Ripe
31017,106,1997,"Truth or Consequences, N.M."
24645,87,1992,The Turning
49478,103,1997,Warriors of Virtue
12499,89,1997,Fathers' Day
18,126,1997,The Fifth Element
68545,105,1996,Intimate Relations
1811,82,1997,Nowhere
109614,98,1996,Losing Chase
60082,105,1997,Sprung
53023,79,1965,Le Bonheur
64802,108,1997,Love! Valour! Compassion!
11239,136,1996,Shall We Dance?
50850,88,1997,The Second Jungle Book: Mowgli & Baloo
15321,99,1997,Twin Town
2058,100,1997,Addicted to Love
9450,107,1996,Brassed Off
125021,94,1997,The Designated Mourner
330,129,1997,The Lost World: Jurassic Park
38523,97,1996,Ponette
16375,96,1996,Schizopolis
33660,93,1996,Shiloh
59232,119,1996,The War at Home
