id,original_language,title
281085,en,A Boy Called Hate
281085,en,A Boy Called Hate
109478,en,Power 98
124645,en,Two Deaths
12606,en,A Very Brady Sequel
69895,en,Stefano Quantestorie
35206,fr,Death in the Garden
35206,fr,Death in the Garden
151489,cy,Hedd Wyn
4837,fr,La Collectionneuse
12632,de,Kaspar Hauser
12632,de,Kaspar Hauser
12632,de,Kaspar Hauser
9098,de,Regular Guys
282919,de,Diebinnen
124614,en,The Convent
18975,en,The Adventures of Pinocchio
18975,en,The Adventures of Pinocchio
18975,en,The Adventures of Pinocchio
18975,en,The Adventures of Pinocchio
18975,en,The Adventures of Pinocchio
11962,en,Joe's Apartment
2925,en,The First Wives Club
28628,en,Stonewall
28628,en,Stonewall
3595,en,Ransom
9308,en,High School High
92381,en,Phat Beach
18555,en,Foxfire
12123,en,Chain Reaction
10830,en,Matilda
3573,en,Emma
10546,en,The Crow: City of Angels
18862,en,House Arrest
31417,fr,Eyes Without a Face
31417,fr,Eyes Without a Face
9431,en,Bordello of Blood
124619,en,Lotto Land
297645,en,The Story of Xinghua
48144,zh,The Day the Sun Turned Cold
46986,en,Flirt
46986,en,Flirt
46986,en,Flirt
144982,en,The Big Squeeze
47907,en,The Spitfire Grill
10061,en,Escape from L.A.
36266,vi,Cyclo
36266,vi,Cyclo
36266,vi,Cyclo
549,en,Basquiat
10478,en,Tin Cup
66634,en,Dingo
66634,en,Dingo
116690,ja,The Ballad of Narayama
213917,fr,Every Other Weekend
145925,it,Mille bolle blu
100914,en,Crows and Sparrows
238,en,The Godfather
159,de,Maybe... Maybe Not
11134,cn,Police Story 3: Supercop
88224,en,Manny & Lo
132641,ja,Wife
42758,en,Small Faces
9303,en,Bound
23945,en,Carpool
37820,en,Death in Brunswick
22479,en,Kansas City
9054,en,Gone Fishin'
241058,de,Lover's Knot
11985,zh,Vive L'Amour
10232,de,Shadow of Angels
10232,de,Shadow of Angels
59569,en,Killer: A Journal of Murder
410921,en,Nothing to Lose
38955,cn,Project S
110513,en,Girls Town
114089,en,Bye-Bye
11015,en,The Relic
11015,en,The Relic
11015,en,The Relic
11015,en,The Relic
11015,en,The Relic
9306,en,The Island of Dr. Moreau
12559,en,First Kid
58770,en,The Trigger Effect
124851,en,Sweet Nothing
3587,en,Bogus
10723,en,Bulletproof
56077,en,Talk of Angels
19004,en,The Land Before Time III: The Time of the Great Giving
101230,nl,1-900
253632,fr,Baton Rouge
10987,en,Halloween: The Curse of Michael Myers
44705,en,Twelfth Night
44705,en,Twelfth Night
44705,en,Twelfth Night
20318,en,Mother Night
43596,de,Liebelei
79782,en,Venice
26933,fr,Wild Reeds
27854,en,For Whom the Bell Tolls
981,en,The Philadelphia Story
872,en,Singin' in the Rain
2769,en,An American in Paris
13320,en,Funny Face
164,en,Breakfast at Tiffany's
426,en,Vertigo
567,en,Rear Window
3078,en,It Happened One Night
13528,en,Gaslight
28288,en,The Gay Divorcee
213,en,North by Northwest
284,en,The Apartment
239,en,Some Like It Hot
4808,en,Charade
289,en,Casablanca
963,en,The Maltese Falcon
11113,en,My Fair Lady
6620,en,Sabrina
804,en,Roman Holiday
26531,en,The Little Princess
909,en,Meet Me in St. Louis
630,en,The Wizard of Oz
770,en,Gone with the Wind
31044,en,My Favorite Year
599,en,Sunset Boulevard
15,en,Citizen Kane
62,en,2001: A Space Odyssey
62,en,2001: A Space Odyssey
121357,en,Golden Earrings
705,en,All About Eve
22490,en,The Women
223,en,Rebecca
25670,en,Foreign Correspondent
303,en,Notorious
4174,en,Spellbound
8356,en,An Affair to Remember
381,en,To Catch a Thief
20758,en,Father of the Bride
29376,en,The Band Wagon
1859,en,Ninotchka
18299,en,Love in the Afternoon
17281,en,Gigi
64382,it,The Reluctant Debutante
10907,en,The Adventures of Robin Hood
32093,en,The Mark of Zorro
1939,en,Laura
22292,en,The Ghost and Mrs. Muir
3598,en,Lost Horizon
3080,en,Top Hat
198,en,To Be or Not to Be
13562,en,My Man Godfrey
1712,en,Giant
220,en,East of Eden
3529,en,The Thin Man
3085,en,His Girl Friday
2897,en,Around the World in Eighty Days
1585,en,It's a Wonderful Life
3083,en,Mr. Smith Goes to Washington
900,en,Bringing Up Baby
43795,en,Penny Serenade
85638,en,The Scarlet Letter
50001,en,Lady of Burlesque
43905,en,Of Human Bondage
22688,en,Angel on My Shoulder
23114,en,Little Lord Fauntleroy
26378,en,They Made Me a Criminal
40206,en,The Inspector General
22356,en,Angel and the Badman
260,en,The 39 Steps
43488,en,A Walk in the Sun
22613,en,The Outlaw
10331,en,Night of the Living Dead
488,en,The African Queen
488,en,The African Queen
22733,en,Beat the Devil
22733,en,Beat the Devil
22733,en,Beat the Devil
261,en,Cat on a Hot Tin Roof
57575,en,The Last Time I Saw Paris
57575,en,The Last Time I Saw Paris
32574,en,Meet John Doe
22657,en,Algiers
76464,en,Something to Sing About
22649,en,A Farewell to Arms
176841,en,Moonlight Murder
125587,en,Nothing Personal
125587,en,Nothing Personal
39448,cn,"Yes, Madam"
52855,en,Dangerous Ground
52855,en,Dangerous Ground
39940,en,Picnic
172868,en,Madagascar Skin
85328,en,The Pompatus of Love
85328,en,The Pompatus of Love
124632,en,Small Wonders
11076,en,Fly Away Home
63945,en,Bliss
63945,en,Bliss
58985,en,Grace of My Heart
890,de,Brother of Sleep
890,de,Brother of Sleep
10861,en,Maximum Risk
1770,en,Michael Collins
1770,en,Michael Collins
44465,en,The Rich Man's Wife
2033,en,Infinity
18203,en,Big Night
9333,en,Last Man Standing
47260,en,Caught
9400,en,Set It Off
9401,en,2 Days in the Valley
12241,en,Curdled
25739,en,L'associé
161806,en,Ed's Next Move
11306,en,Extreme Measures
9625,en,The Glimmer Man
10680,en,D3: The Mighty Ducks
6346,en,The Chamber
18660,en,The Apple Dumpling Gang
35115,en,"Davy Crockett, King of the Wild Frontier"
14821,en,Escape to Witch Mountain
14136,en,The Love Bug
10869,en,Herbie Rides Again
22660,en,Old Yeller
19186,en,The Parent Trap
31102,en,Pollyanna
6878,en,Homeward Bound: The Incredible Journey
15944,en,The Shaggy Dog
18444,en,Swiss Family Robinson
18444,en,Swiss Family Robinson
20723,en,That Darn Cat!
173,en,"20,000 Leagues Under the Sea"
864,en,Cool Runnings
24795,en,Angels in the Outfield
11224,en,Cinderella
81310,en,Winnie the Pooh and the Blustery Day
15947,en,The Three Caballeros
9078,en,The Sword in the Stone
29682,en,So Dear to My Heart
8367,en,Robin Hood: Prince of Thieves
433,en,Mary Poppins
11360,en,Dumbo
11114,en,Pete's Dragon
12335,en,Bedknobs and Broomsticks
12092,en,Alice in Wonderland
10948,en,The Fox and the Hound
11229,en,Freeway
15121,en,The Sound of Music
562,en,Die Hard
10163,en,The Lawnmower Man
10163,en,The Lawnmower Man
10163,en,The Lawnmower Man
48862,en,Unhook the Stars
48862,en,Unhook the Stars
117036,en,Synthetic Pleasures
47199,en,The Secret Agent
11159,en,Secrets & Lies
11159,en,Secrets & Lies
9591,en,That Thing You Do!
30500,en,To Gillian on Her 37th Birthday
41843,en,Surviving Picasso
55058,en,Love Is All There Is
10938,en,Beautiful Thing
11412,en,The Long Kiss Goodnight
10586,en,The Ghost and the Darkness
10586,en,The Ghost and the Darkness
42314,en,Looking for Richard
27845,en,Trees Lounge
108365,en,The Proprietor
23223,en,Normal Life
49471,en,Get on the Bus
38153,en,Shadow Conspiracy
25147,en,Jude
9716,en,Everyone Says I Love You
43777,es,Bitter Sugar
43777,es,Bitter Sugar
454,en,Romeo + Juliet
10218,en,Swingers
819,en,Sleepers
56830,en,Johns
11238,en,Aladdin and the King of Thieves
27256,en,The Woman in Question
31530,en,Shall We Dance
66473,en,A Damsel in Distress
28120,en,Crossfire
1834,en,"Murder, My Sweet"
26282,en,Macao
37218,en,For the Moment
252,en,Willy Wonka & the Chocolate Factory
116356,it,The Sexual Life of the Belgians
16372,en,The Innocents
11561,en,Sleeper
11302,en,Bananas
623,en,A Fish Called Wanda
623,en,A Fish Called Wanda
583,en,Life of Brian
12614,en,Victor/Victoria
12614,en,Victor/Victoria
21711,en,The Candidate
11575,en,The Great Race
475,en,Bonnie and Clyde
11331,en,The Old Man and the Sea
521,en,Dial M for Murder
21202,en,Madame Butterfly
88,en,Dirty Dancing
500,en,Reservoir Dogs
792,en,Platoon
792,en,Platoon
8491,en,Weekend at Bernie's
402,en,Basic Instinct
402,en,Basic Instinct
10537,en,The Doors
11386,en,The Crying Game
11386,en,The Crying Game
11386,en,The Crying Game
9504,en,Glengarry Glen Ross
15764,en,Sophie's Choice
15764,en,Sophie's Choice
601,en,E.T. the Extra-Terrestrial
67365,en,The Search for One-eye Jimmy
25842,en,A Christmas Carol
2119,en,Days of Thunder
744,en,Top Gun
136311,en,American Strays
221,en,Rebel Without a Cause
702,en,A Streetcar Named Desire
25750,en,Children of the Corn IV: The Gathering
17642,en,The Leopard Son
17642,en,The Leopard Son
427043,de,Charm's  Incidents
146341,es,Bird of Prey
146341,es,Bird of Prey
9305,fr,Microcosmos
9305,fr,Microcosmos
9305,fr,Microcosmos
37616,en,Palookaville
11112,en,The Associate
21612,en,The Funeral
141210,en,The Sleepover
102461,fr,A Single Girl
36998,fr,The Eighth Day
36998,fr,The Eighth Day
36998,fr,The Eighth Day
200383,en,North Star
116844,en,Drunks
1630,en,The People vs. Larry Flynt
26626,en,Glory Daze
124837,en,A Perfect Candidate
11816,en,On Golden Pond
11843,en,The Return of the Pink Panther
10379,en,Drop Dead Fred
10379,en,Drop Dead Fred
2756,en,The Abyss
790,en,The Fog
1103,en,Escape from New York
11298,en,The Howling
4480,fr,Jean de Florette
4481,fr,Manon of the Spring
49688,es,Johnny 100 Pesos
49688,es,Johnny 100 Pesos
10765,en,Private Benjamin
762,en,Monty Python and the Holy Grail
44497,en,Hustler White
44497,en,Hustler White
85588,en,Dadetown
278621,en,Everything Relative
99479,en,Entertaining Angels - The Dorothy Day Story
55049,en,Three Lives and Only One Death
55049,en,Three Lives and Only One Death
124829,en,The Line King: The Al Hirschfeld Story
79306,de,Snowriders
356054,en,Curtis's Charm
10548,en,When We Were Kings
531,en,The Wrong Trousers
104931,fr,JLG/JLG: Self-Portrait in December
4483,fr,The Return of Martin Guerre
18919,cs,Faust
18919,cs,Faust
18919,cs,Faust
31556,en,He Walked by Night
26167,en,Raw Deal
26174,en,T-Men
61461,it,The Children Are Watching Us
117500,en,Pastoral Symphony
218713,en,Here Comes Cookie
217802,en,Love In Bloom
127973,en,Six of a Kind
659,de,The Tin Drum
659,de,The Tin Drum
659,de,The Tin Drum
659,de,The Tin Drum
30892,en,The Ruling Class
86369,fr,Mina Tannenbaum
86369,fr,Mina Tannenbaum
86369,fr,Mina Tannenbaum
8074,fr,2 or 3 Things I Know About Her
124676,en,The Bloody Child
38554,en,Dear God
49763,en,Bad Moon
41326,en,American Dream
41326,en,American Dream
36555,en,Best of the Best 3: No Turning Back
10608,en,Bob Roberts
10608,en,Bob Roberts
11216,it,Cinema Paradiso
11216,it,Cinema Paradiso
7452,en,"The Cook, the Thief, His Wife & Her Lover"
7452,en,"The Cook, the Thief, His Wife & Her Lover"
64567,fr,Dead Tired
892,fr,Delicatessen
1600,fr,The Double Life of Veronique
1600,fr,The Double Life of Veronique
1600,fr,The Double Life of Veronique
26561,en,Enchanted April
975,en,Paths of Glory
18129,en,The Grifters
54405,en,Hear My Song
150823,en,The Shooter
409,en,The English Patient
409,en,The English Patient
38251,it,Mediterraneo
10161,en,My Left Foot: The Story of Christy Brown
10161,en,My Left Foot: The Story of Christy Brown
1412,en,"Sex, Lies, and Videotape"
41768,en,Passion Fish
10409,en,Strictly Ballroom
14285,en,The Thin Blue Line
2469,es,Tie Me Up! Tie Me Down!
10174,en,Madonna: Truth or Dare
31225,en,Paris is Burning
510,en,One Flew Over the Cuckoo's Nest
11455,en,Up in Smoke
1891,en,The Empire Strikes Back
2493,en,The Princess Bride
85,en,Raiders of the Lost Ark
68,en,Brazil
679,en,Aliens
679,en,Aliens
429,it,"The Good, the Bad and the Ugly"
429,it,"The Good, the Bad and the Ugly"
429,it,"The Good, the Bad and the Ugly"
429,it,"The Good, the Bad and the Ugly"
13446,en,Withnail & I
389,en,12 Angry Men
947,en,Lawrence of Arabia
185,en,A Clockwork Orange
185,en,A Clockwork Orange
595,en,To Kill a Mockingbird
28,en,Apocalypse Now
335,it,Once Upon a Time in the West
335,it,Once Upon a Time in the West
335,it,Once Upon a Time in the West
1892,en,Return of the Jedi
144,de,Wings of Desire
144,de,Wings of Desire
1092,en,The Third Man
769,en,GoodFellas
348,en,Alien
348,en,Alien
766,en,Army of Darkness
175,fr,The Big Blue
175,fr,The Big Blue
175,fr,The Big Blue
11645,ja,Ran
11645,ja,Ran
10835,cn,The Killer
539,en,Psycho
525,en,The Blues Brothers
240,en,The Godfather: Part II
600,en,Full Metal Jacket
600,en,Full Metal Jacket
530,en,A Grand Day Out
10705,en,Henry V
279,en,Amadeus
3109,en,The Quiet Man
311,en,Once Upon a Time in America
311,en,Once Upon a Time in America
1578,en,Raging Bull
703,en,Annie Hall
9549,en,The Right Stuff
1398,ru,Stalker
387,de,Das Boot
9277,en,The Sting
343,en,Harold and Maude
37291,en,Trust
37291,en,Trust
490,sv,The Seventh Seal
11235,en,Local Hero
218,en,The Terminator
218,en,The Terminator
763,en,Braindead
9665,en,Glory
18971,en,Rosencrantz & Guildenstern Are Dead
18971,en,Rosencrantz & Guildenstern Are Dead
696,en,Manhattan
379,en,Miller's Crossing
207,en,Dead Poets Society
37247,en,The Graduate
1480,en,Touch of Evil
9322,fr,La Femme Nikita
9322,fr,La Femme Nikita
826,en,The Bridge on the River Kwai
826,en,The Bridge on the River Kwai
422,it,8½
422,it,8½
829,en,Chinatown
828,en,The Day the Earth Stood Still
3090,en,The Treasure of the Sierra Madre
9964,en,Bad Taste
3063,en,Duck Soup
13667,en,Better Off Dead...
694,en,The Shining
694,en,The Shining
235,en,Stand by Me
832,de,M
765,en,Evil Dead II
5925,en,The Great Escape
11778,en,The Deer Hunter
11778,en,The Deer Hunter
4485,fr,Diva
137,en,Groundhog Day
33,en,Unforgiven
982,en,The Manchurian Candidate
8428,en,Pump up the Volume
8428,en,Pump up the Volume
212,en,Arsenic and Old Lace
105,en,Back to the Future
1633,en,Fried Green Tomatoes
11202,en,Patton
1554,en,Down by Law
1554,en,Down by Law
149,ja,Akira
8009,en,Highlander
8009,en,Highlander
903,en,Cool Hand Luke
11673,fr,Cyrano de Bergerac
3034,en,Young Frankenstein
339,en,Night on Earth
339,en,Night on Earth
339,en,Night on Earth
339,en,Night on Earth
339,en,Night on Earth
10404,zh,Raise the Red Lantern
10404,zh,Raise the Red Lantern
10404,zh,Raise the Red Lantern
914,en,The Great Dictator
756,en,Fantasia
288,en,High Noon
910,en,The Big Sleep
2640,en,Heathers
16633,en,Somewhere in Time
665,en,Ben-Hur
11031,en,This Is Spinal Tap
11314,en,Koyaanisqatsi
15143,en,Some Kind of Wonderful
89,en,Indiana Jones and the Last Crusade
10322,en,Being There
783,en,Gandhi
783,en,Gandhi
10644,en,The Unbearable Lightness of Being
11257,en,A Room with a View
14370,en,Real Genius
12104,en,Pink Floyd: The Wall
625,en,The Killing Fields
8816,sv,My Life as a Dog
830,en,Forbidden Planet
2323,en,Field of Dreams
983,en,The Man Who Would Be King
983,en,The Man Who Would Be King
642,en,Butch Cassidy and the Sundance Kid
655,en,"Paris, Texas"
655,en,"Paris, Texas"
655,en,"Paris, Texas"
655,en,"Paris, Texas"
10341,de,Until the End of the World
10341,de,Until the End of the World
10341,de,Until the End of the World
10341,de,Until the End of the World
639,en,When Harry Met Sally...
266022,en,I Shot a Man in Vegas
168450,en,Parallel Sons
30180,en,Hype!
31388,en,Santa with Muscles
41801,en,Female Perversions
41801,en,Female Perversions
66034,en,Mad Dog Time
348138,en,Breathing Room
96288,en,Paris Was a Woman
96288,en,Paris Was a Woman
96288,en,Paris Was a Woman
61536,en,I'm Not Rappaport
18762,en,Blue Juice
331367,en,Kids of Survival
8077,en,Alien³
8077,en,Alien³
814,en,An American Werewolf in London
814,en,An American Werewolf in London
41671,en,Amityville: It's About Time
27214,en,Amityville 3-D
52263,en,Amityville: Dollhouse
33519,en,Amityville: A New Generation
16235,en,Amityville II: The Possession
16235,en,Amityville II: The Possession
16235,en,Amityville II: The Possession
11449,en,The Amityville Horror
41848,en,The Amityville Curse
41848,en,The Amityville Curse
25944,en,Blood for Dracula
25944,en,Blood for Dracula
24913,en,April Fool's Day
24913,en,April Fool's Day
49126,en,Audrey Rose
32076,en,The Believers
571,en,The Birds
8851,en,The Blob
37843,en,Blood Beach
32146,en,Body Parts
30346,en,The Body Snatcher
6114,en,Dracula
229,en,Bride of Frankenstein
13549,en,Burnt Offerings
13549,en,Burnt Offerings
9529,en,Candyman
1598,en,Cape Fear
11349,en,Cape Fear
7340,en,Carrie
6217,en,Cat People
377,en,A Nightmare on Elm Street
653,de,Nosferatu
28198,en,Vampire in Venice
794,en,The Omen
794,en,The Omen
31640,en,Blood and Wine
31640,en,Blood and Wine
8744,en,Albino Alligator
25189,en,The Mirror Has Two Faces
145,da,Breaking the Waves
145,da,Breaking the Waves
145,da,Breaking the Waves
145,da,Breaking the Waves
145,da,Breaking the Waves
145,da,Breaking the Waves
2212,en,Nightwatch
199,en,Star Trek: First Contact
7863,en,Shine
12498,en,Sling Blade
9279,en,Jingle All the Way
53234,it,Identification of a Woman
17204,en,Paradise Lost: The Child Murders at Robin Hood Hills
21539,en,The Preacher's Wife
85589,no,Zero Kelvin
85589,no,Zero Kelvin
12709,en,Ridicule
20539,en,The Crucible
11674,en,101 Dalmatians
11674,en,101 Dalmatians
199512,it,The Forbidden Christ
64900,fr,I Can't Sleep
64900,fr,I Can't Sleep
64900,fr,I Can't Sleep
1573,en,Die Hard 2
152,en,Star Trek: The Motion Picture
174,en,Star Trek VI: The Undiscovered Country
172,en,Star Trek V: The Final Frontier
154,en,Star Trek II: The Wrath of Khan
157,en,Star Trek III: The Search for Spock
168,en,Star Trek IV: The Voyage Home
364,en,Batman Returns
364,en,Batman Returns
11967,en,Young Guns
9086,en,Young Guns II
621,en,Grease
9037,en,Grease 2
10173,en,Marked for Death
55687,en,Adrenalin: Fear the Rush
168535,en,The Substance of Fire
8845,en,Under Siege
8845,en,Under Siege
46681,en,Terror in a Texas Town
578,en,Jaws
579,en,Jaws 2
17692,en,Jaws 3-D
17795,en,My Fellow Americans
75,en,Mars Attacks!
13891,en,Citizen Ruth
9390,en,Jerry Maguire
378,en,Raising Arizona
10896,en,Tin Men
2322,en,Sneakers
41240,en,Bastard Out of Carolina
26949,en,In Love and War
9819,en,Marvin's Room
49799,en,Somebody Is Waiting
31908,en,Ghosts of Mississippi
46027,en,Night Falls on Manhattan
3179,en,Beavis and Butt-Head Do America
1802,fr,La Cérémonie
1802,fr,La Cérémonie
4232,en,Scream
9361,en,The Last of the Mohicans
2928,en,Michael
30285,en,The Evening Star
10549,en,Hamlet
10549,en,Hamlet
58102,en,Some Mother's Son
58102,en,Some Mother's Son
18451,en,The Whole Wide World
27265,en,Mother
49935,fr,Thieves
8818,en,Evita
8818,en,Evita
36758,en,The Portrait of a Lady
36758,en,The Portrait of a Lady
36040,en,Walkabout
36040,en,Walkabout
74239,en,Message to Love: The Isle of Wight Festival
74239,en,Message to Love: The Isle of Wight Festival
9415,en,Murder at 1600
55146,en,Hearts and Minds
303693,en,Inside
12145,en,Fierce Creatures
12145,en,Fierce Creatures
42424,en,Zeus & Roxanne
34314,en,Turbulence
2892,en,Angel Baby
9404,cn,First Strike
9404,cn,First Strike
9404,cn,First Strike
9404,cn,First Strike
85242,en,Underworld
9622,en,Beverly Hills Ninja
8860,en,Metro
197537,en,The Machine
66597,en,Falling in Love Again
14832,en,The Cement Garden
14832,en,The Cement Garden
14832,en,The Cement Garden
9619,en,Dante's Peak
31000,en,Amos & Andrew
4104,en,Benny & Joon
26306,en,Prefontaine
203829,en,A Tickle in the Heart
203829,en,A Tickle in the Heart
43775,es,Guantanamera
43775,es,Guantanamera
43775,es,Guantanamera
